"source","age","lon","lat"
"Fuentes","Juv",-82.6895647536101,28.7539329903284
"Fuentes","Juv",-82.6891088378071,28.753796483659
"Fuentes","Juv",-82.6870599208063,28.7542485318576
"Fuentes","Juv",-82.686579898424,28.7545334837231
"Fuentes","Juv",-82.6865011094649,28.7546651985552
"Fuentes","Juv",-82.6878291047946,28.7551793101649
"Fuentes","Juv",-82.6890942237113,28.7556184333462
"Fuentes","Juv",-82.6912340931969,28.7554196374529
"Fuentes","Juv",-82.6916485106221,28.7553551326537
"Fuentes","Juv",-82.6955052062792,28.7527139777748
"Fuentes","Juv",-82.6960312256816,28.7526761018034
"Fuentes","Juv",-82.6962261802526,28.7527439210873
"Fuentes","Juv",-82.6963424698406,28.7529991958958
"Fuentes","Juv",-82.6904955272374,28.7551556054629
"Fuentes","Juv",-82.6901118447577,28.7551168294256
"Fuentes","Juv",-82.690043087457,28.7550989017239
"Fuentes","Juv",-82.6902929597067,28.7549158374534
"Fuentes","Juv",-82.6987193299006,28.7551587234747
"Fuentes","Juv",-82.7008075288716,28.7552374138464
"Fuentes","Juv",-82.7033268019137,28.7553147413817
"Fuentes","Juv",-82.7037271676143,28.7553156761236
"Fuentes","Juv",-82.7052041495031,28.7550581589089
"Fuentes","Juv",-82.7069035591298,28.7543292907763
"Fuentes","Juv",-82.7085269314612,28.7521206126532
"Fuentes","Juv",-82.7058141040082,28.7503311018767
"Fuentes","Juv",-82.705566766523,28.750234810235
"Fuentes","Juv",-82.704852400901,28.750208393314
"Fuentes","Juv",-82.7042444105345,28.7502821558594
"Fuentes","Juv",-82.7029175284873,28.7506685012117
"Fuentes","Juv",-82.6974423985301,28.753449670764
"Fuentes","Juv",-82.6933847614822,28.7556566649119
"Fuentes","Juv",-82.6915780087439,28.756604586415
"Fuentes","Juv",-82.6915527272903,28.7541166070862
"Fuentes","Juv",-82.6915266579555,28.7538892518151
"Fuentes","Juv",-82.6866271832149,28.7550976661031
"Fuentes","Juv",-82.6861344176641,28.7552004554167
"Fuentes","Juv",-82.6856246236341,28.7552851710319
"Fuentes","Juv",-82.685045506027,28.7553565085412
"Fuentes","Juv",-82.6823598581055,28.7553576208412
"Fuentes","Juv",-82.6808859608785,28.7551967206754
"Fuentes","Juv",-82.6800490500684,28.7550864247222
"Fuentes","Juv",-82.67992957176,28.7550701927086
"Fuentes","Juv",-82.6809458316145,28.7546403202854
"Fuentes","Juv",-82.682249352504,28.7546025461327
"Fuentes","Juv",-82.6849580885789,28.7547285642265
"Fuentes","Juv",-82.6875954936196,28.7548634471831
"Fuentes","Juv",-82.6929343951096,28.7550065993658
"Fuentes","Juv",-82.6943563580071,28.7550015915586
"Fuentes","Juv",-82.6952110559744,28.7549319333388
"Fuentes","Juv",-82.695377427535,28.7549096065902
"Fuentes","Juv",-82.6948854145955,28.7547047503384
"Fuentes","Juv",-82.6939179880397,28.7557695239588
"Fuentes","Juv",-82.6938181517118,28.7558549861605
"Fuentes","Juv",-82.693314558872,28.75407933771
"Fuentes","Juv",-82.6931948255461,28.7533257744936
"Fuentes","Juv",-82.7016592329202,28.7505155919492
"Fuentes","Juv",-82.7016235958027,28.7507023618756
"Fuentes","Juv",-82.6993333763955,28.7527095349799
"Fuentes","Juv",-82.698887015433,28.7530993906222
"Fuentes","Juv",-82.7003317933817,28.7512005781977
"Fuentes","Juv",-82.7018294334701,28.7494348529203
"Fuentes","Juv",-82.7023081193668,28.7489245758119
"Fuentes","Juv",-82.7027986779458,28.7484298909307
"Fuentes","Juv",-82.7068787255321,28.747620208901
"Fuentes","Juv",-82.7071273742335,28.748000735532
"Fuentes","Juv",-82.7070555346461,28.7483704980295
"Fuentes","Juv",-82.7061440573189,28.7495588165423
"Fuentes","Juv",-82.7059795053479,28.7497534917915
"Fuentes","Juv",-82.7046560453164,28.7508448159894
"Fuentes","Juv",-82.7025382893817,28.7523229784265
"Fuentes","Juv",-82.694359386637,28.756383533998
"Fuentes","Juv",-82.6938617450243,28.75659773005
"Fuentes","Juv",-82.693039398411,28.7563832385888
"Fuentes","Juv",-82.6927930526731,28.7562779812915
"Fuentes","Juv",-82.6924207058046,28.7561102802115
"Fuentes","Juv",-82.6952251495596,28.7561573794228
"Fuentes","Juv",-82.6952731562122,28.7561522222821
"Fuentes","Juv",-82.6954563006128,28.7558544992084
"Fuentes","Juv",-82.6954821223245,28.7558076276506
"Fuentes","Juv",-82.6955450181884,28.755653828637
"Fuentes","Juv",-82.6956344932047,28.7553014146864
"Fuentes","Juv",-82.6957204285974,28.7549820748353
"Fuentes","Juv",-82.6957998668577,28.7549750978742
"Fuentes","Juv",-82.6957602782426,28.7555294013895
"Fuentes","Juv",-82.6956738523316,28.7557335969671
"Fuentes","Juv",-82.6929287925905,28.7563688875666
"Fuentes","Juv",-82.692859848782,28.7568759347163
"Fuentes","Juv",-82.6935868733855,28.7579761365697
"Fuentes","Juv",-82.6943126101776,28.7589696309329
"Fuentes","Juv",-82.6954096171117,28.7572851281176
"Fuentes","Juv",-82.7014310466795,28.7524614901702
"Fuentes","Juv",-82.7029419722692,28.751107575287
"Fuentes","Juv",-82.7031816886778,28.7508908370424
"Fuentes","Juv",-82.7036906715558,28.7504201942712
"Fuentes","Juv",-82.7039320939074,28.7501939741549
"Fuentes","Juv",-82.7045832930909,28.7495371381008
"Fuentes","Juv",-82.7044218511891,28.748858307218
"Fuentes","Juv",-82.699726074135,28.7558826711571
"Fuentes","Juv",-82.6983874228875,28.7581614586265
"Fuentes","Juv",-82.6972842450958,28.760185014937
"Fuentes","Juv",-82.6967850683051,28.7609924300289
"Fuentes","Juv",-82.6964852379565,28.761404630812
"Fuentes","Juv",-82.6985801315437,28.760759395559
"Fuentes","Juv",-82.698545657959,28.7607896034886
"Fuentes","Juv",-82.6968629289838,28.7614778694437
"Fuentes","Juv",-82.6961705267722,28.7617216900379
"Fuentes","Juv",-82.6942896822182,28.763393465059
"Fuentes","Juv",-82.6939116265622,28.7632122732923
"Fuentes","Juv",-82.6937336690983,28.7630630194556
"Fuentes","Juv",-82.6930783216991,28.761827374113
"Fuentes","Juv",-82.693006664905,28.7616652493009
"Fuentes","Juv",-82.6929301762153,28.7614698766495
"Fuentes","Juv",-82.6932012406491,28.7568659456621
"Fuentes","Juv",-82.6933072941831,28.7557269110375
"Fuentes","Juv",-82.6944904763032,28.7547439455169
"Fuentes","Juv",-82.6948293194856,28.754659983239
"Fuentes","Juv",-82.6948661917018,28.7546397487019
"Fuentes","Juv",-82.6945876540524,28.7526415388363
"Fuentes","Juv",-82.6935783033255,28.7501195500697
"Fuentes","Juv",-82.6940033358448,28.7507820087816
"Fuentes","Juv",-82.6956585739781,28.7533453583041
"Fuentes","Juv",-82.6966717037227,28.7548189626184
"Fuentes","Juv",-82.6970643002934,28.7532343768111
"Fuentes","Juv",-82.6964184690663,28.7534061547599
"Fuentes","Juv",-82.6938304919206,28.7549205248285
"Fuentes","Juv",-82.6936202840326,28.7550792824834
"Fuentes","Juv",-82.6933271176361,28.7554097378766
"Fuentes","Juv",-82.6931350285437,28.7556341364912
"Fuentes","Juv",-82.6930290836932,28.7557043376352
"Fuentes","Juv",-82.6933213929853,28.7555080902436
"Fuentes","Juv",-82.6940989797035,28.7547267756165
"Fuentes","Juv",-82.6970308496754,28.7561186553325
"Fuentes","Juv",-82.6975419029821,28.7558263514074
"Fuentes","Juv",-82.6976938635503,28.7556887410477
"Fuentes","Juv",-82.6979601768823,28.7552976001222
"Fuentes","Juv",-82.6986347182324,28.7531716304382
"Fuentes","Juv",-82.6990351962788,28.7512605515095
"Fuentes","Juv",-82.6990891171302,28.7509960654555
"Fuentes","Juv",-82.6995825371593,28.748206947614
"Fuentes","Juv",-82.6984451900673,28.7551592589396
"Fuentes","Juv",-82.6983457195541,28.7560682636945
"Fuentes","Juv",-82.6994831151946,28.7558237999861
"Fuentes","Juv",-82.6999712897623,28.7552756935802
"Fuentes","Juv",-82.7000960602727,28.7551217163621
"Fuentes","Juv",-82.7009985957043,28.7537332132106
"Fuentes","Juv",-82.7079703491932,28.7455559635505
"Fuentes","Juv",-82.7091567256127,28.7450549306024
"Fuentes","Juv",-82.7091810358964,28.7450437466181
"Fuentes","Juv",-82.7090799708308,28.7452718802253
"Fuentes","Juv",-82.7083178380706,28.7460350206373
"Fuentes","Juv",-82.7068026440427,28.7473871853595
"Fuentes","Juv",-82.6939916101142,28.7566970543165
"Fuentes","Juv",-82.6923377151887,28.7586911962894
"Fuentes","Juv",-82.6971537179685,28.7569646211259
"Fuentes","Juv",-82.6974736965952,28.7567772584286
"Fuentes","Juv",-82.698628939415,28.7552318845654
"Fuentes","Juv",-82.7006566893324,28.7505301366634
"Fuentes","Juv",-82.701899900838,28.7482343292738
"Fuentes","Juv",-82.7047848743289,28.7481155788198
"Fuentes","Juv",-82.7085279570077,28.750012696522
"Fuentes","Juv",-82.7063751809004,28.7518942737139
"Fuentes","Juv",-82.7061094584647,28.752083256235
"Fuentes","Juv",-82.7032012675317,28.7532332513246
"Fuentes","Juv",-82.6968806851423,28.7553201547151
"Fuentes","Juv",-82.6921247630731,28.7573881058807
"Fuentes","Juv",-82.6895457290733,28.75872447917
"Fuentes","Juv",-82.6966399909316,28.7612037995275
"Fuentes","Juv",-82.6968430993696,28.7612943913867
"Fuentes","Juv",-82.6957335343196,28.7620973844177
"Fuentes","Juv",-82.6956176205829,28.7621675505199
"Fuentes","Juv",-82.6955397230348,28.762210103627
"Fuentes","Juv",-82.6935741407967,28.7622684351775
"Fuentes","Juv",-82.691333304931,28.7618224974546
"Fuentes","Juv",-82.6866190364388,28.7596643312184
"Fuentes","Juv",-82.6798045499926,28.7552314806419
"Fuentes","Juv",-82.6794104648923,28.7550780436376
"Fuentes","Juv",-82.6790606787776,28.7551976747522
"Fuentes","Juv",-82.6789068499175,28.7554524625508
"Fuentes","Juv",-82.6788328742842,28.7557771000117
"Fuentes","Juv",-82.6800578707005,28.759759594494
"Fuentes","Juv",-82.6813413116979,28.761064835028
"Fuentes","Juv",-82.6872275680149,28.7588141812706
"Fuentes","Juv",-82.6909463615127,28.7574111473248
"Fuentes","Juv",-82.6933153299287,28.7566282483375
"Fuentes","Juv",-82.6966545141034,28.7559733872273
"Fuentes","Juv",-82.6969033206968,28.755924371894
"Fuentes","Juv",-82.7046865455869,28.7527064468047
"Fuentes","Juv",-82.7065153684597,28.7510195032
"Fuentes","Juv",-82.7069913879849,28.7505623382461
"Fuentes","Juv",-82.7085137098631,28.7489670043002
"Fuentes","Juv",-82.7091320513457,28.7483361790268
"Fuentes","Juv",-82.7114835568565,28.7468462498669
"Fuentes","Juv",-82.7118649695878,28.7488391809516
"Fuentes","Juv",-82.7114505392047,28.7508679701697
"Fuentes","Juv",-82.7057892882107,28.7595525876692
"Fuentes","Juv",-82.7012425532593,28.7612155899651
"Fuentes","Juv",-82.7001071955686,28.7614223130514
"Fuentes","Juv",-82.692435138804,28.7557363270383
"Fuentes","Juv",-82.6920270963158,28.7554013012651
"Fuentes","Juv",-82.691413948549,28.7547748190735
"Fuentes","Juv",-82.6908048030247,28.753475442998
"Fuentes","Juv",-82.6907820581938,28.7534250586983
"Fuentes","Juv",-82.6914619796033,28.7520616799451
"Fuentes","Juv",-82.6923730714718,28.7515729672121
"Fuentes","Juv",-82.6948869287485,28.7518836049721
"Fuentes","Juv",-82.6988818176323,28.7535124476411
"Fuentes","Juv",-82.6998047657876,28.7534824255353
"Fuentes","Juv",-82.6999431549587,28.7534613595383
"Fuentes","Juv",-82.6998397420575,28.7534738032132
"Fuentes","Juv",-82.6944152214889,28.7554812246165
"Fuentes","Juv",-82.6937417039418,28.7557653612808
"Fuentes","Juv",-82.6942623630077,28.7560768486152
"Fuentes","Juv",-82.6958221797765,28.756377544352
"Fuentes","Juv",-82.696965275397,28.7565374255106
"Fuentes","Juv",-82.7037540198883,28.7566908327595
"Fuentes","Juv",-82.7070001254365,28.7565121613627
"Fuentes","Juv",-82.7128943722092,28.7526110218379
"Fuentes","Juv",-82.7112004391859,28.7511361911763
"Fuentes","Juv",-82.7110346142625,28.7510191843905
"Fuentes","Juv",-82.7109458279452,28.7509613091572
"Fuentes","Juv",-82.7103875029755,28.7506882724458
"Fuentes","Juv",-82.7086857549677,28.750193745519
"Fuentes","Juv",-82.7071271127511,28.749882658891
"Fuentes","Juv",-82.7050138038463,28.7496719632055
"Fuentes","Juv",-82.707020507775,28.7550340007536
"Fuentes","Juv",-82.7069761768226,28.7556828788135
"Fuentes","Juv",-82.7055325284012,28.7553294872903
"Fuentes","Juv",-82.7045043947257,28.7545885945004
"Fuentes","Juv",-82.7029303620144,28.7527963994285
"Fuentes","Juv",-82.7024478333792,28.7521843880555
"Fuentes","Juv",-82.7018912144362,28.7513432168974
"Fuentes","Juv",-82.7017532253854,28.7511203901191
"Fuentes","Juv",-82.701442065096,28.7502534227682
"Fuentes","Juv",-82.701403231811,28.7499797770433
"Fuentes","Juv",-82.7021106700892,28.7503423742962
"Fuentes","Juv",-82.7021476872998,28.7504016723521
"Fuentes","Juv",-82.6981123793152,28.7550996140276
"Fuentes","Juv",-82.6944047715219,28.7620563510076
"Fuentes","Juv",-82.6924782342345,28.7645049785
"Fuentes","Juv",-82.6914546829342,28.7655476045817
"Fuentes","Juv",-82.6944533414221,28.7550132416388
"Fuentes","Juv",-82.7017867032584,28.7491257248821
"Fuentes","Juv",-82.7030468550031,28.747481745912
"Fuentes","Juv",-82.7035837164349,28.7462451866438
"Fuentes","Juv",-82.7017747716259,28.7421670689719
"Fuentes","Juv",-82.6964163775185,28.7391231916593
"Fuentes","Juv",-82.6918412768203,28.7427028462993
"Fuentes","Juv",-82.6962098867335,28.7523704025472
"Fuentes","Juv",-82.6971289048938,28.7538685768949
"Fuentes","Juv",-82.7044391802396,28.7540166151836
"Fuentes","Juv",-82.6907558518251,28.7514383083814
"Fuentes","Juv",-82.6892253799903,28.7516254323953
"Fuentes","Juv",-82.6891352684943,28.7516394468629
"Fuentes","Juv",-82.6886550556738,28.7520363570461
"Fuentes","Juv",-82.6893357824424,28.7538500143291
"Fuentes","Juv",-82.6909733903769,28.7587091630166
"Fuentes","Juv",-82.690531341096,28.7624737224837
"Fuentes","Juv",-82.6929840440044,28.7637885963109
"Fuentes","Juv",-82.693713005803,28.7640491873937
"Fuentes","Juv",-82.6948715216162,28.764297020648
"Fuentes","Juv",-82.7012046235849,28.7631735158584
"Fuentes","Juv",-82.692978714632,28.7576264925433
"Fuentes","Juv",-82.6927290218162,28.7575331603444
"Fuentes","Juv",-82.6918940221939,28.7574471662759
"Fuentes","Juv",-82.6906478278162,28.7574814628236
"Fuentes","Juv",-82.6917518038023,28.7581544922353
"Fuentes","Juv",-82.6918478276254,28.7583452402743
"Fuentes","Juv",-82.6917811566486,28.7582744695231
"Fuentes","Juv",-82.6917015145535,28.7574048086856
"Fuentes","Juv",-82.6916947989686,28.7572948118349
"Fuentes","Juv",-82.6917426880059,28.7565199024753
"Fuentes","Juv",-82.6918048893446,28.755981630869
"Fuentes","Juv",-82.6918874152311,28.7554249293249
"Fuentes","Juv",-82.6909316806555,28.7555855720212
"Fuentes","Juv",-82.6914334072255,28.7553023140197
"Fuentes","Juv",-82.6919032976446,28.7549985467599
"Fuentes","Juv",-82.694471774786,28.7540306869176
"Fuentes","Juv",-82.6949117513685,28.7547873053042
"Fuentes","Juv",-82.6947051255016,28.7552941144553
"Fuentes","Juv",-82.6952536409721,28.7550026972351
"Fuentes","Juv",-82.6975164240798,28.7531966637564
"Fuentes","Juv",-82.7035920285594,28.7481811732333
"Fuentes","Juv",-82.7090968426242,28.7452630696697
"Fuentes","Juv",-82.7010736450187,28.7589033369532
"Fuentes","Juv",-82.6998794575271,28.7607514996555
"Fuentes","Juv",-82.6984431806506,28.7628203527487
"Fuentes","Juv",-82.6949127209301,28.7674284144468
"Fuentes","Juv",-82.694392900263,28.7680872778997
"Fuentes","Juv",-82.6877496408091,28.7737339483309
"Fuentes","Juv",-82.6899632634748,28.7628576367667
"Fuentes","Juv",-82.691382021302,28.7588193430584
"Fuentes","Juv",-82.6922252255522,28.7572192160755
"Fuentes","Juv",-82.6924215647962,28.7568861940638
"Fuentes","Juv",-82.694036153128,28.7556463438139
"Fuentes","Juv",-82.6948998867354,28.7553418424526
"Fuentes","Juv",-82.6952038137525,28.7552624407275
"Fuentes","Juv",-82.695473719532,28.7552097480083
"Fuentes","Juv",-82.7007306920706,28.7575640852773
"Fuentes","Juv",-82.7072015561776,28.7560243320412
"Fuentes","Juv",-82.7083846951273,28.7564442686198
"Fuentes","Juv",-82.7037532430079,28.7563292175125
"Fuentes","Juv",-82.7018224769126,28.7560974069484
"Fuentes","Juv",-82.698463978353,28.7554908512828
"Fuentes","Juv",-82.6967868102275,28.7552608730548
"Fuentes","Juv",-82.6935797862715,28.7559858283732
"Fuentes","Juv",-82.6923442984517,28.7561141843946
"Fuentes","Juv",-82.6919154735624,28.7561004482076
"Fuentes","Juv",-82.6910422867052,28.7556993096014
"Fuentes","Juv",-82.6946532440481,28.748257204089
"Fuentes","Juv",-82.6951426028152,28.748031980053
"Fuentes","Juv",-82.6952927178278,28.7480329285755
"Fuentes","Juv",-82.6957314838336,28.7487473079483
"Fuentes","Juv",-82.6960872825508,28.7502305583531
"Fuentes","Juv",-82.6962004337257,28.7511949548075
"Fuentes","Juv",-82.6937389177323,28.7558172741472
"Fuentes","Juv",-82.6932782936139,28.7567540877212
"Fuentes","Juv",-82.6952142617384,28.7539790597164
"Fuentes","Juv",-82.6950851115737,28.7539100337657
"Fuentes","Juv",-82.6947246470695,28.7538921193991
"Fuentes","Juv",-82.6903088786626,28.7550252005035
"Fuentes","Juv",-82.6893655977058,28.7562334113906
"Fuentes","Juv",-82.6933430362909,28.7644793247137
"Fuentes","Juv",-82.6935360930338,28.7648604282057
"Fuentes","Juv",-82.6981874491779,28.7718045437358
"Fuentes","Juv",-82.7074793431991,28.7793688854676
"Fuentes","Juv",-82.7048261953838,28.7647097785871
"Fuentes","Juv",-82.6958956702697,28.755851193269
"Fuentes","Juv",-82.6956801795056,28.7556440959599
"Fuentes","Juv",-82.6949541874308,28.7551253949803
"Fuentes","Juv",-82.6943449139666,28.7550142622237
"Fuentes","Juv",-82.6928166626926,28.7560648211622
"Fuentes","Juv",-82.6902540888491,28.7562110762021
"Fuentes","Juv",-82.6916024120231,28.7531396681097
"Fuentes","Juv",-82.7001547609014,28.7524311088406
"Fuentes","Juv",-82.7015024515675,28.7524536294815
"Fuentes","Juv",-82.7023763644825,28.7524651300929
"Fuentes","Juv",-82.7031038833926,28.7524252924872
"Fuentes","Juv",-82.703779143833,28.7523522306028
"Fuentes","Juv",-82.7051912113607,28.7514326955937
"Fuentes","Juv",-82.705276315273,28.7513711498259
"Fuentes","Juv",-82.7054146104611,28.7511887661704
"Fuentes","Juv",-82.7054494797602,28.7511136756183
"Fuentes","Juv",-82.6965458951455,28.7454553056017
"Fuentes","Juv",-82.695243457696,28.7451919462486
"Fuentes","Juv",-82.6945400424948,28.7452271414963
"Fuentes","Juv",-82.6937527621624,28.7455317847659
"Fuentes","Juv",-82.6926005625303,28.7469155004227
"Fuentes","Juv",-82.6920084190748,28.7559969667957
"Fuentes","Juv",-82.6919605610044,28.7567597965038
"Fuentes","Juv",-82.6920818969418,28.7561441492266
"Fuentes","Juv",-82.6922569246192,28.7557225950773
"Fuentes","Juv",-82.6924482071943,28.7555086256836
"Fuentes","Juv",-82.6926095100241,28.755516135753
"Fuentes","Juv",-82.695159912923,28.7564384179643
"Fuentes","Juv",-82.6955722469585,28.7564423451222
"Fuentes","Juv",-82.6966156789139,28.7549476969085
"Fuentes","Juv",-82.6967409554533,28.7547528388992
"Fuentes","Juv",-82.6967427169252,28.7547504343219
"Fuentes","Juv",-82.6952894314309,28.7540189586351
"Fuentes","Juv",-82.6944011730596,28.7545897816981
"Fuentes","Juv",-82.6936830071994,28.7552678325747
"Fuentes","Juv",-82.6932432438346,28.7557952692632
"Fuentes","Juv",-82.6931056613178,28.7560373006737
"Fuentes","Juv",-82.6930270728465,28.7560187404071
"Fuentes","Juv",-82.693540549926,28.7557385697863
"Fuentes","Juv",-82.6937990546973,28.7555912831034
"Fuentes","Juv",-82.697008214113,28.7543318873314
"Fuentes","Juv",-82.6999219735654,28.7527641152874
"Fuentes","Juv",-82.70123299575,28.7519308489705
"Fuentes","Juv",-82.7026264317394,28.74290890794
"Fuentes","Juv",-82.7018477044507,28.7514034563323
"Fuentes","Juv",-82.7012264668803,28.7538216318561
"Fuentes","Juv",-82.7002535377544,28.7551816237312
"Fuentes","Juv",-82.6996372963256,28.7556255535479
"Fuentes","Juv",-82.698897370495,28.7558113430196
"Fuentes","Juv",-82.6969842529564,28.7552516576921
"Fuentes","Juv",-82.696228298901,28.7553065477292
"Fuentes","Juv",-82.6954554893868,28.7552472461356
"Fuentes","Juv",-82.7019996331212,28.7483619132033
"Fuentes","Juv",-82.7022349932178,28.7481446167776
"Fuentes","Juv",-82.7029832055454,28.7476716748049
"Fuentes","Juv",-82.7039237527707,28.7473029521077
"Fuentes","Juv",-82.7051891553248,28.7474207945893
"Fuentes","Juv",-82.705810360828,28.7475695733787
"Fuentes","Juv",-82.7060195575024,28.747676205135
"Fuentes","Juv",-82.7050718741856,28.7477683954294
"Fuentes","Juv",-82.7044823214494,28.7480083064614
"Fuentes","Juv",-82.7037755411116,28.7485507004096
"Fuentes","Juv",-82.7036725482714,28.7486166049635
"Fuentes","Juv",-82.6996182563155,28.7521319574514
"Fuentes","Juv",-82.6994243871716,28.7523083647624
"Fuentes","Juv",-82.6974172873481,28.7545590338766
"Fuentes","Juv",-82.6949691509998,28.7568351482435
"Fuentes","Juv",-82.6952441633112,28.7548363422975
"Fuentes","Juv",-82.6943369963503,28.755324682396
"Fuentes","Juv",-82.6937399017775,28.7556749945904
"Fuentes","Juv",-82.6935423581229,28.7557886780507
"Fuentes","Juv",-82.6929878329847,28.7560905453122
"Fuentes","Juv",-82.6815767661422,28.7569128011253
"Fuentes","Juv",-82.6810354123927,28.7570321711605
"Fuentes","Juv",-82.6802630907805,28.7576796315509
"Fuentes","Juv",-82.6800105362546,28.7586904585969
"Fuentes","Juv",-82.6810788424887,28.7587399214719
"Fuentes","Juv",-82.6817909665854,28.7583069557342
"Fuentes","Juv",-82.6836885377625,28.7563698341267
"Fuentes","Juv",-82.6951995456146,28.7488413284972
"Fuentes","Juv",-82.7003874133294,28.7478784483464
"Fuentes","Juv",-82.7028181240788,28.7476302247899
"Fuentes","Juv",-82.7033516654307,28.747579353402
"Fuentes","Juv",-82.7079208012525,28.7472811712263
"Fuentes","Juv",-82.7156968832927,28.7461404028959
"Fuentes","Juv",-82.721872640463,28.7444249473928
"Fuentes","Juv",-82.7236564197269,28.7439855012284
"Fuentes","Juv",-82.7153125173673,28.7497801866837
"Fuentes","Juv",-82.7061770175934,28.7536610719651
"Fuentes","Juv",-82.7013403479082,28.7552743019354
"Fuentes","Juv",-82.7009435528203,28.7554013206834
"Fuentes","Juv",-82.6994819930111,28.7557567394077
"Fuentes","Juv",-82.6974129119072,28.75536268095
"Fuentes","Juv",-82.7007516124378,28.7499851629496
"Fuentes","Juv",-82.7023025327404,28.7484332254347
"Fuentes","Juv",-82.7030507908609,28.7480483368869
"Fuentes","Juv",-82.7033723057189,28.7480497524882
"Fuentes","Juv",-82.7036742037097,28.7486042211449
"Fuentes","Juv",-82.7036512698486,28.7499608851835
"Fuentes","Juv",-82.7036507129214,28.7499894084566
"Fuentes","Juv",-82.7015190327821,28.7462405098894
"Fuentes","Juv",-82.7009308344682,28.7456513948094
"Fuentes","Juv",-82.7003529224479,28.7471647288067
"Fuentes","Juv",-82.7000879166408,28.748252990429
"Fuentes","Juv",-82.7000022229048,28.7486053388522
"Fuentes","Juv",-82.6993197708799,28.7508675182562
"Fuentes","Juv",-82.6990200848742,28.7516623685487
"Fuentes","Juv",-82.6986819372644,28.7523799694597
"Fuentes","Juv",-82.6965386045262,28.7539729731098
"Fuentes","Juv",-82.695293327613,28.7546080709394
"Fuentes","Juv",-82.6951172561978,28.7546962048852
"Fuentes","Juv",-82.6923791828993,28.7543226406007
"Fuentes","Juv",-82.6922091425941,28.7552560477131
"Fuentes","Juv",-82.6921770745534,28.7556159608377
"Fuentes","Juv",-82.6928802346732,28.7547672191238
"Fuentes","Juv",-82.6930620125186,28.7546111562882
"Fuentes","Juv",-82.6934104799773,28.7543769213307
"Fuentes","Juv",-82.6939021524391,28.7540587685412
"Fuentes","Juv",-82.6944244140512,28.7536610660508
"Fuentes","Juv",-82.6952700989214,28.7529444207995
"Fuentes","Juv",-82.6996130420756,28.7484594452925
"Fuentes","Juv",-82.699876609644,28.7482036799936
"Fuentes","Juv",-82.7002552057434,28.7479738111879
"Fuentes","Juv",-82.7003347265441,28.7483340635776
"Fuentes","Juv",-82.6989186714395,28.7528030973149
"Fuentes","Juv",-82.6988291156538,28.753173696079
"Fuentes","Juv",-82.6996500144489,28.7539092290385
"Fuentes","Juv",-82.7051152166623,28.752908872309
"Fuentes","Juv",-82.7075386618931,28.7519806759825
"Fuentes","Juv",-82.7077503627228,28.7517979096285
"Fuentes","Juv",-82.7077756853415,28.7516800335977
"Fuentes","Juv",-82.7076167274923,28.7516186956581
"Fuentes","Juv",-82.7075347775394,28.7516151976152
"Fuentes","Juv",-82.7095206270081,28.7523511860688
"Fuentes","Juv",-82.711382951428,28.756683827295
"Fuentes","Juv",-82.7115144478734,28.7572714298521
"Fuentes","Juv",-82.7115547747751,28.757642710311
"Fuentes","Juv",-82.7112421163828,28.7585253405945
"Fuentes","Juv",-82.7107443481012,28.7590319532555
"Fuentes","Juv",-82.7057059623844,28.7581038408271
"Fuentes","Juv",-82.7047249100073,28.7578744727226
"Fuentes","Juv",-82.7030812926294,28.7574187956672
"Fuentes","Juv",-82.6956280665262,28.7559512586495
"Fuentes","Juv",-82.6953746738812,28.7558757097979
"Fuentes","Juv",-82.6956574419474,28.7545736606403
"Fuentes","Juv",-82.6956970304651,28.7544513045301
"Fuentes","Juv",-82.6967903836334,28.7530826579696
"Fuentes","Juv",-82.6980908819808,28.7529759905434
"Fuentes","Juv",-82.6981462897616,28.7529718123947
"Fuentes","Juv",-82.6976800561984,28.7531223363915
"Fuentes","Juv",-82.6975519342615,28.7531332961009
"Fuentes","Juv",-82.696175933188,28.748503580601
"Fuentes","Juv",-82.6961337631003,28.7483621426485
"Fuentes","Juv",-82.6961133172103,28.7483187331153
"Fuentes","Juv",-82.6961092158102,28.7483133967808
"Fuentes","Juv",-82.6961509371113,28.748467550839
"Fuentes","Juv",-82.6996806517103,28.7563606729941
"Fuentes","Juv",-82.7033724063929,28.7599122911627
"Fuentes","Juv",-82.7054470605174,28.7612614279069
"Fuentes","Juv",-82.7068373234334,28.7630888942524
"Fuentes","Juv",-82.7068773064911,28.7631959983707
"Fuentes","Juv",-82.7023846148749,28.7590157609219
"Fuentes","Juv",-82.7007658793298,28.7582012683002
"Fuentes","Juv",-82.6995151089293,28.7572393020036
"Fuentes","Juv",-82.6996602341519,28.7572684640983
"Fuentes","Juv",-82.7073867703632,28.7580901685299
"Fuentes","Juv",-82.7095351777575,28.7583003218453
"Fuentes","Juv",-82.7144379414338,28.7587059741519
"Fuentes","Juv",-82.7154704371718,28.7582511406276
"Fuentes","Juv",-82.7146683987688,28.7580938165798
"Fuentes","Juv",-82.7093015451638,28.756610269109
"Fuentes","Juv",-82.709123444944,28.7565598321564
"Fuentes","Juv",-82.7079518279301,28.7561869632293
"Fuentes","Juv",-82.6997616492952,28.753209575418
"Fuentes","Juv",-82.6937284193939,28.7518767518725
"Fuentes","Juv",-82.6917316490064,28.751555985095
"Fuentes","Juv",-82.6906956515233,28.7514320667918
