"Ptt","Latitude","Longitude","Quality","Date","Error.radius","Error.Semi.major.axis","Error.Semi.minor.axis","Error.Ellipse.orientation"
"135131",25.4188888888889,51.6794444444444,"A",2014-03-07 06:26:52,212,905,49,95
"135131",25.4194444444444,51.6788888888889,"B",2014-03-07 06:57:30,790,939,664,90
"135131",25.4005555555556,51.6397222222222,"A",2014-03-07 14:17:52,473,1790,125,152
"135131",25.3966666666667,51.6244444444444,"B",2014-03-07 23:56:54,3223,3511,2959,71
"135131",25.395,51.6308333333333,"A",2014-03-09 02:29:02,648,4036,104,73
"135131",25.4047222222222,51.6266666666667,"1",2014-03-09 02:31:03,1404,16431,119,72
"135131",25.3980555555556,51.6366666666667,"B",2014-03-09 12:50:55,8491,160117,450,7
"135131",25.3963888888889,51.6294444444444,"B",2014-03-09 23:36:39,11158,16947,7346,59
"135131",25.4027777777778,51.61,"2",2014-03-11 12:26:12,498,1845,134,88
"135131",25.4277777777778,51.6452777777778,"A",2014-03-11 12:54:16,2332,14424,377,86
"135131",25.4244444444444,51.6463888888889,"B",2014-03-11 17:58:49,19785,49985,7831,76
"135131",25.4136111111111,51.6472222222222,"B",2014-03-11 23:31:20,21734,36320,13005,73
"135131",25.4180555555556,51.6091666666667,"A",2014-03-13 02:05:59,2173,56360,83,90
"135131",25.4172222222222,51.62,"B",2014-03-13 14:33:24,3728,4907,2832,116
"135131",25.4866666666667,51.5677777777778,"0",2014-03-15 06:10:42,9040,232767,351,111
"135131",25.5094444444444,51.5552777777778,"B",2014-03-17 16:41:25,4532,22263,922,116
"135131",25.5155555555556,51.6072222222222,"B",2014-03-19 06:25:29,2316,33175,161,120
"135131",25.525,51.5994444444444,"B",2014-03-19 12:50:28,3220,4819,2150,109
"135131",25.5044444444444,51.6086111111111,"B",2014-03-19 14:41:03,3232,12083,864,110
"135131",25.4858333333333,51.7111111111111,"A",2014-03-19 16:22:32,9531,65727,1382,129
"135131",25.5308333333333,51.7002777777778,"B",2014-03-21 12:12:31,16069,0,172,75
"135131",25.5302777777778,51.7088888888889,"B",2014-03-21 23:23:59,14755,34625,6287,72
"135131",25.4830555555556,51.7155555555556,"B",2014-03-23 02:18:15,5079,35448,727,122
"135131",25.49,51.7647222222222,"B",2014-03-23 06:42:23,4650,24447,884,114
"135131",25.5083333333333,51.7358333333333,"B",2014-03-23 08:49:30,3023,7418,1231,96
"135131",25.52,51.7777777777778,"B",2014-03-23 16:35:02,3858,9270,1605,96
"135131",25.5147222222222,51.7038888888889,"B",2014-03-23 18:13:43,3724,6704,2068,95
"135131",25.5366666666667,51.6258333333333,"B",2014-03-25 00:57:10,1904,15346,236,157
"135131",25.525,51.6263888888889,"B",2014-03-25 01:57:58,2019,4434,919,155
"135131",25.5077777777778,51.6330555555556,"B",2014-03-25 02:30:02,1038,27934,38,92
"135131",25.5075,51.6336111111111,"B",2014-03-25 02:33:08,1036,6401,167,92
"135131",25.4655555555556,51.6252777777778,"B",2014-03-25 06:39:38,2339,3010,1817,88
"135131",25.5116666666667,51.6275,"B",2014-03-25 06:57:03,2165,3733,1255,97
"135131",25.5283333333333,51.7208333333333,"B",2014-03-29 23:33:26,4476,59904,334,112
"135131",25.4986111111111,51.6311111111111,"B",2014-04-02 16:11:06,3024,14296,639,113
"135131",25.4997222222222,51.6277777777778,"B",2014-04-02 16:11:30,2683,11175,644,113
"135131",25.4988888888889,51.6325,"B",2014-04-02 22:49:14,2696,53154,136,100
"135131",25.4927777777778,51.6483333333333,"B",2014-04-04 06:14:08,4676,156065,140,106
"135131",25.4802777777778,51.6441666666667,"B",2014-04-04 22:25:27,942,4894,181,26
"135131",25.4813888888889,51.6483333333333,"B",2014-04-04 23:46:00,1508,2005,1134,26
"135131",25.2633333333333,51.8825,"B",2014-04-12 06:18:17,9306,116193,745,109
"135131",25.5111111111111,51.5008333333333,"B",2014-04-12 16:52:52,12571,116822,1352,91
"135131",25.5130555555556,51.6161111111111,"B",2014-04-12 18:33:55,4948,11086,2208,85
"135131",25.5022222222222,51.6636111111111,"A",2014-04-14 22:19:09,7770,171089,352,111
"135131",25.2030555555556,51.7363888888889,"B",2014-04-18 08:56:08,10775,71021,1634,95
"135132",24.7938888888889,57.74,"A",2014-03-15 06:07:01,165,704,38,98
"135132",26.2066666666667,51.1858333333333,"B",2014-03-15 18:18:10,3395,4344,2652,115
"135132",26.205,51.1858333333333,"B",2014-03-15 18:19:39,3324,4410,2504,111
"135132",26.1827777777778,51.1780555555556,"B",2014-03-15 22:41:04,3291,8086,1339,109
"135132",26.1875,51.1705555555556,"3",2014-03-17 06:26:54,171,504,58,100
"135132",26.1838888888889,51.1677777777778,"B",2014-03-17 12:03:34,2286,3169,1649,94
"135132",26.1861111111111,51.1663888888889,"B",2014-03-17 12:59:29,2257,2881,1767,69
"135132",26.1669444444444,51.1786111111111,"1",2014-03-17 14:03:16,1450,2624,801,144
"135132",26.1338888888889,51.1930555555556,"B",2014-03-17 22:18:28,24625,34405,17625,75
"135132",26.1822222222222,51.1827777777778,"B",2014-03-17 23:53:31,13261,288052,610,90
"135132",26.1191666666667,51.1691666666667,"B",2014-03-19 06:29:33,5590,36099,865,94
"135132",26.1791666666667,51.1969444444444,"B",2014-03-19 23:43:11,4037,35423,460,101
"135132",26.1663888888889,51.2208333333333,"B",2014-03-23 16:31:54,6318,65878,605,82
"135132",26.2022222222222,50.9941666666667,"0",2014-03-25 14:55:25,4270,156350,116,102
"135132",26.2105555555556,50.9858333333333,"B",2014-03-25 22:37:11,9099,12202,6784,105
"135132",26.1952777777778,51.0133333333333,"B",2014-03-25 23:58:37,4170,25770,674,105
"135132",26.1438888888889,51.1841666666667,"B",2014-03-27 06:18:58,4165,168191,103,112
"135132",26.1913888888889,51.0605555555556,"B",2014-03-27 12:47:36,2309,65649,81,102
"135132",26.1913888888889,51.0591666666667,"B",2014-03-27 12:56:23,1577,8900,279,102
"135132",26.2044444444444,51.0875,"B",2014-03-27 23:34:39,2578,11620,572,96
"135132",26.1836111111111,51.1405555555556,"B",2014-03-29 06:22:50,4465,194847,102,90
"135132",26.1880555555556,51.1144444444444,"B",2014-03-29 12:22:39,4835,13535,1727,88
"135132",26.1744444444444,51.0677777777778,"B",2014-03-29 14:31:06,2866,73526,111,123
"135132",26.1963888888889,51.0669444444444,"2",2014-03-31 02:42:20,500,990,252,59
"135132",26.2202777777778,51.0611111111111,"B",2014-03-31 06:31:06,4723,10002,2229,105
"135132",26.2155555555556,51.0752777777778,"B",2014-03-31 06:58:19,3236,22555,464,104
"135132",26.2116666666667,51.0997222222222,"B",2014-03-31 12:03:10,1353,15252,119,57
"135132",26.1852777777778,51.0702777777778,"B",2014-03-31 12:56:56,2087,3851,1130,85
"135132",26.1405555555556,51.0047222222222,"B",2014-03-31 18:28:37,3095,4964,1929,61
"135132",26.2183333333333,51.0780555555556,"A",2014-04-02 00:20:40,1351,19495,93,100
"135132",26.2175,51.0705555555556,"A",2014-04-02 00:58:24,1107,7574,161,112
"135132",26.1966666666667,51.0183333333333,"B",2014-04-02 06:41:21,2765,3511,2176,104
"135132",26.17,51.0211111111111,"B",2014-04-02 12:14:46,3792,9088,1582,56
"135132",26.2086111111111,51.0869444444444,"B",2014-04-04 02:17:54,2644,60441,115,58
"135132",26.1794444444444,51.0686111111111,"B",2014-04-04 12:58:18,1550,11637,206,114
"135132",26.1811111111111,51.0569444444444,"B",2014-04-04 22:27:49,2874,78239,105,109
"135132",26.1825,51.0997222222222,"B",2014-04-06 02:45:19,3649,108409,122,94
"135132",26.1777777777778,51.1386111111111,"B",2014-04-06 02:52:44,874,6427,118,78
"135132",26.2147222222222,51.1091666666667,"0",2014-04-08 14:09:46,2154,18841,246,99
"135132",26.1372222222222,51.0933333333333,"B",2014-04-09 06:53:20,9072,15453,5325,76
"135132",26.1638888888889,51.1072222222222,"B",2014-04-10 00:50:05,10384,29828,3614,74
"135132",26.1972222222222,51.0972222222222,"B",2014-04-10 02:10:00,1513,20524,111,28
"135132",26.2125,51.1033333333333,"B",2014-04-10 02:25:12,977,2523,378,41
"135132",26.2038888888889,51.1152777777778,"A",2014-04-10 02:41:38,1151,8039,164,153
"135132",26.2383333333333,51.1177777777778,"B",2014-04-10 06:29:21,7506,8217,6856,100
"135132",26.2155555555556,51.1119444444444,"B",2014-04-10 06:37:09,2943,45366,190,101
"135132",26.2263888888889,51.11,"B",2014-04-10 08:47:19,2067,4124,1035,101
"135132",26.1980555555556,51.1588888888889,"B",2014-04-10 12:13:52,1890,21233,168,57
"135132",26.2144444444444,51.1183333333333,"B",2014-04-10 14:01:55,3152,3868,2568,94
"135132",26.2047222222222,51.1102777777778,"A",2014-04-10 14:50:44,516,6699,39,94
"135132",26.2141666666667,51.0975,"B",2014-04-12 00:08:45,4292,41476,444,111
"135132",26.2047222222222,51.0980555555556,"B",2014-04-12 02:00:07,3465,7197,1668,110
"135132",26.1644444444444,51.0766666666667,"B",2014-04-12 14:44:19,8451,14673,4867,72
"135132",26.2102777777778,51.0919444444444,"A",2014-04-14 22:17:16,685,5894,79,82
"135132",26.2141666666667,51.1380555555556,"B",2014-04-18 06:09:43,5521,616904,49,80
"135132",26.2127777777778,51.1288888888889,"B",2014-04-18 06:34:56,614,1252,301,22
"135132",26.1105555555556,51.1169444444444,"B",2014-04-20 14:34:45,4875,154142,154,178
"135132",26.2716666666667,51.0394444444444,"B",2014-04-28 00:36:37,6808,46665,993,133
"135132",26.1805555555556,51.1072222222222,"B",2014-04-28 23:05:24,3194,76858,132,104
"135132",26.1811111111111,51.1205555555556,"B",2014-04-30 14:22:12,1992,29805,133,78
"135132",26.1805555555556,51.1163888888889,"B",2014-04-30 18:06:15,2094,12063,363,59
"135132",26.1955555555556,51.1288888888889,"B",2014-04-30 22:40:54,1909,42093,86,103
"135132",26.1813888888889,51.1680555555556,"1",2014-05-08 06:41:02,574,4643,70,105
"135132",26.1688888888889,51.3119444444444,"B",2014-05-14 23:31:57,32541,515607,2053,99
"135132",26.1144444444444,51.2416666666667,"2",2014-05-20 06:45:38,334,3969,28,97
"135132",26.1844444444444,51.0511111111111,"0",2014-05-20 06:48:42,1956,5696,671,99
"135132",26.1430555555556,51.2075,"B",2014-05-22 23:43:46,66997,536579,8365,119
"135132",26.1886111111111,51.1283333333333,"B",2014-05-28 18:30:26,1856,13381,257,129
"135132",26.2222222222222,51.0769444444445,"B",2014-06-03 00:37:09,3752,23699,594,62
"135132",26.1777777777778,51.1094444444444,"B",2014-06-05 00:01:26,3329,29189,379,100
"135132",26.2241666666667,51.1211111111111,"B",2014-06-05 14:16:01,2231,16255,306,90
"135132",26.19,51.1144444444444,"B",2014-06-07 14:25:48,1699,19795,145,129
"135132",26.2102777777778,51.0905555555556,"B",2014-06-09 06:29:16,1325,5023,349,53
"135132",26.1958333333333,51.0897222222222,"B",2014-06-11 00:34:02,4185,79865,219,85
"135132",26.2033333333333,51.1247222222222,"A",2014-06-13 02:18:04,544,5551,53,70
"135133",32.5961111111111,85.1230555555556,"A",2014-03-07 16:32:34,256,441,148,31
"135133",25.18,51.6236111111111,"A",2014-03-07 16:43:33,192,229,161,110
"135133",25.1738888888889,51.6297222222222,"B",2014-03-07 18:09:18,1228,1416,1064,70
"135133",25.2625,51.6425,"B",2014-03-07 18:25:19,1702,7620,380,92
"135133",25.1922222222222,51.6475,"B",2014-03-07 22:29:20,5835,13460,2529,91
"135133",25.0761111111111,51.5583333333333,"B",2014-03-09 00:47:31,6706,52580,855,101
"135133",25.0952777777778,51.4855555555556,"B",2014-03-09 00:57:52,1602,4968,516,97
"135133",25.1433333333333,51.5808333333333,"B",2014-03-09 02:26:12,1545,13613,175,119
"135133",25.1747222222222,51.6283333333333,"A",2014-03-09 02:33:41,482,2199,105,59
"135133",25.1702777777778,51.6413888888889,"B",2014-03-09 06:29:14,3667,4142,3246,103
"135133",25.185,51.6488888888889,"B",2014-03-09 06:29:51,1060,7830,143,153
"135133",25.1761111111111,51.6522222222222,"B",2014-03-09 12:00:38,2252,3253,1559,87
"135133",25.1866666666667,51.6355555555556,"B",2014-03-09 12:48:37,2278,2953,1756,68
"135133",25.1933333333333,51.6233333333333,"B",2014-03-09 14:50:30,2507,3857,1629,69
"135133",25.2875,51.6377777777778,"B",2014-03-09 22:11:38,2521,18858,337,116
"135133",25.2822222222222,51.6494444444444,"B",2014-03-09 23:42:52,3159,10864,918,115
"135133",25.2944444444444,51.6125,"B",2014-03-09 23:54:27,2631,6956,995,119
"135133",25.2661111111111,51.5338888888889,"B",2014-03-11 23:18:16,2467,7980,762,34
"135133",25.2655555555556,51.5313888888889,"B",2014-03-11 23:32:24,2057,4567,926,33
"135133",25.2555555555556,51.3419444444444,"B",2014-03-13 00:46:55,2840,20303,397,111
"135133",25.2886111111111,51.2988888888889,"B",2014-03-13 02:04:59,7894,47727,1305,104
"135133",25.3322222222222,51.2327777777778,"B",2014-03-13 06:05:11,5980,29086,1229,108
"135133",25.1825,51.6180555555556,"1",2014-03-13 06:48:16,852,1810,401,143
"135133",25.1827777777778,51.6144444444444,"B",2014-03-13 08:53:48,2722,17061,434,160
"135133",25.1866666666667,51.6127777777778,"B",2014-03-13 12:02:40,4959,5652,4350,135
"135133",25.1766666666667,51.6166666666667,"B",2014-03-13 14:26:20,1770,24090,130,79
"135133",25.1761111111111,51.6144444444444,"B",2014-03-13 16:23:23,2175,4952,954,75
"135133",25.1761111111111,51.6191666666667,"B",2014-03-13 16:58:50,1692,51150,55,50
"135133",25.1933333333333,51.6377777777778,"A",2014-03-13 18:02:22,237,1310,42,68
"135133",25.3594444444444,51.6225,"B",2014-03-13 23:10:22,8021,17748,3625,74
"135133",25.2186111111111,51.7691666666667,"B",2014-03-15 02:04:33,13236,40025,4376,30
"135133",25.2658333333333,51.7841666666667,"B",2014-03-15 02:44:17,4876,32110,740,75
"135133",25.3558333333333,51.8163888888889,"B",2014-03-15 06:04:17,7177,9808,5251,75
"135133",25.3197222222222,51.8230555555556,"B",2014-03-15 06:58:12,4726,7495,2979,82
"135133",25.2341666666667,51.8283333333333,"B",2014-03-15 08:30:05,3509,7549,1631,83
"135133",25.1797222222222,51.8525,"B",2014-03-15 12:51:33,3116,4718,2057,88
"135133",25.2536111111111,51.7411111111111,"B",2014-03-15 18:12:04,2027,22651,181,84
"135133",25.21,51.6058333333333,"A",2014-03-19 06:06:21,161,997,26,103
"135133",25.1966666666667,51.6041666666667,"B",2014-03-19 06:27:11,479,2688,85,94
"135133",25.1858333333333,51.6097222222222,"B",2014-03-19 12:36:23,1787,69908,45,104
"135133",25.1777777777778,51.6197222222222,"B",2014-03-19 14:35:49,2166,4216,1112,102
"135133",25.1586111111111,51.6602777777778,"B",2014-03-19 23:35:18,3409,4195,2770,132
"135133",25.1947222222222,51.6238888888889,"B",2014-03-21 02:56:49,2137,70741,64,125
"135133",25.1927777777778,51.6277777777778,"B",2014-03-21 06:34:45,2654,4481,1571,116
"135133",25.1719444444444,51.6344444444444,"B",2014-03-21 12:04:26,3304,6095,1790,110
"135133",25.1736111111111,51.6294444444444,"B",2014-03-21 12:18:36,3329,6316,1753,112
"135133",25.1819444444444,51.6047222222222,"B",2014-03-21 23:23:44,4188,5688,3083,81
"135133",25.4238888888889,51.6533333333333,"B",2014-03-23 00:38:45,8380,76453,918,119
"135133",25.3811111111111,51.7261111111111,"B",2014-03-23 02:18:51,6456,18436,2260,115
"135133",25.2088888888889,51.8888888888889,"B",2014-03-23 08:41:34,7337,15076,3570,97
"135133",25.1638888888889,51.9466666666667,"B",2014-03-23 12:52:36,6935,13729,3503,101
"135133",25.2030555555556,51.8994444444444,"B",2014-03-23 14:13:04,3961,9854,1591,85
"135133",25.2158333333333,51.8922222222222,"B",2014-03-23 18:00:25,4238,9730,1845,80
"135133",25.4019444444444,51.9313888888889,"B",2014-03-23 22:59:48,10193,113089,918,85
"135133",25.3522222222222,51.7872222222222,"B",2014-03-25 00:17:38,20981,101600,4332,131
"135133",25.2566666666667,51.8891666666667,"B",2014-03-25 00:54:39,9745,23796,3990,128
"135133",25.1569444444444,51.4280555555556,"B",2014-03-25 00:55:03,3514,51513,239,72
"135133",25.1566666666667,51.4283333333333,"B",2014-03-25 02:39:52,1555,2312,1045,75
"135133",25.1919444444444,51.4833333333333,"B",2014-03-25 06:03:03,22722,28250,18274,117
"135133",25.2027777777778,51.4888888888889,"B",2014-03-25 06:29:49,16180,22002,11898,115
"135133",25.1941666666667,51.5258333333333,"B",2014-03-25 14:53:04,2868,10972,749,101
"135133",25.2241666666667,51.5436111111111,"B",2014-03-25 22:35:26,3751,152371,92,98
"135133",25.2497222222222,51.7386111111111,"B",2014-03-27 06:10:33,4863,83922,281,59
"135133",25.21,51.6788888888889,"B",2014-03-27 22:07:12,8160,23277,2860,54
"135133",25.1755555555556,51.6972222222222,"B",2014-03-29 06:22:04,5726,0,32,101
"135133",25.1897222222222,51.6658333333333,"B",2014-03-29 12:12:53,3150,6318,1570,80
"135133",25.175,51.63,"A",2014-03-29 14:27:16,229,623,84,137
"135133",25.2225,51.6155555555556,"B",2014-03-29 23:19:30,2133,6329,718,83
"135133",25.1975,51.7605555555556,"B",2014-03-29 23:30:11,2955,18367,475,63
"135133",25.1933333333333,51.5763888888889,"B",2014-03-31 00:45:08,5554,102815,300,112
"135133",25.1894444444444,51.5416666666667,"B",2014-03-31 06:35:18,6007,13333,2706,113
"135133",25.1536111111111,51.5444444444444,"B",2014-03-31 16:38:22,3672,9658,1396,70
"135133",25.1591666666667,51.5694444444444,"B",2014-03-31 16:47:49,2992,6105,1465,66
"135133",25.1775,51.5544444444444,"B",2014-03-31 23:10:49,3158,8759,1138,90
"135133",25.1647222222222,51.4755555555556,"B",2014-04-02 06:40:53,5177,35764,749,78
"135133",25.1891666666667,51.5641666666667,"B",2014-04-02 14:05:02,3446,5399,2198,97
"135133",25.1902777777778,51.5697222222222,"B",2014-04-02 16:09:24,3283,6822,1579,114
"135133",25.1922222222222,51.6388888888889,"B",2014-04-02 17:59:49,2129,2977,1522,137
"135133",25.1802777777778,51.6561111111111,"B",2014-04-02 22:45:07,2854,4574,1780,118
"135133",25.1969444444444,51.6155555555556,"B",2014-04-04 12:57:22,2862,106144,77,102
"135133",25.1897222222222,51.6558333333333,"B",2014-04-04 14:41:29,3338,12012,927,100
"135133",25.1747222222222,51.6783333333333,"B",2014-04-04 18:50:38,2091,10381,421,81
"135133",25.1775,51.6994444444444,"B",2014-04-04 22:23:52,2264,44125,116,101
"135133",25.3161111111111,51.5986111111111,"B",2014-04-06 18:01:57,5696,43817,740,52
"135133",25.2755555555556,51.5502777777778,"B",2014-04-06 18:47:20,2245,5063,995,58
"135133",25.1775,51.4819444444444,"B",2014-04-06 22:00:48,3809,7266,1996,77
"135133",25.1716666666667,51.4697222222222,"B",2014-04-06 23:26:48,1943,4677,807,23
"135133",25.165,51.4711111111111,"B",2014-04-06 23:40:34,2024,5178,791,23
"135133",25.155,51.5594444444444,"B",2014-04-08 12:13:02,4460,68564,290,63
"135133",25.1833333333333,51.6152777777778,"B",2014-04-08 14:16:28,2232,25827,192,114
"135133",25.1936111111111,51.6280555555556,"B",2014-04-08 14:40:44,1696,5357,537,113
"135133",25.2280555555556,51.6988888888889,"B",2014-04-08 16:36:14,2323,4190,1288,113
"135133",25.2611111111111,51.7316666666667,"B",2014-04-08 18:15:29,2419,3594,1628,117
"135133",25.1002777777778,51.5319444444444,"B",2014-04-10 00:51:33,3509,13804,891,122
"135133",25.1677777777778,51.5430555555556,"B",2014-04-10 02:30:14,3663,9782,1371,112
"135133",25.2338888888889,51.6055555555556,"B",2014-04-10 06:24:19,4176,14984,1164,96
"135133",25.2030555555556,51.5344444444444,"B",2014-04-10 12:13:30,3831,9753,1504,102
"135133",25.2158333333333,51.5591666666667,"B",2014-04-10 14:47:10,3903,10858,1402,93
"135133",25.8947222222222,51.84,"B",2014-04-12 22:38:17,13864,30198,6364,56
"135134",26.1808333333333,51.3044444444444,"0",2014-03-12 12:18:16,2041,20068,207,81
"135134",26.1805555555556,51.3038888888889,"B",2014-03-12 12:23:38,1774,4208,747,82
"135134",26.1725,51.2997222222222,"B",2014-03-12 14:10:41,4671,6187,3526,97
"135134",26.1375,51.2777777777778,"A",2014-03-12 14:57:00,4257,30676,590,110
"135134",26.1130555555556,51.2602777777778,"B",2014-03-12 16:41:04,6150,11507,3286,107
"135134",26.1361111111111,51.2727777777778,"B",2014-03-12 16:41:50,4597,8465,2495,93
"135134",26.1366666666667,51.2716666666667,"B",2014-03-12 23:20:18,6204,7965,4831,84
"135134",26.1644444444444,51.2013888888889,"1",2014-03-14 06:23:43,1035,8398,127,103
"135134",26.1613888888889,51.1755555555556,"B",2014-03-14 16:02:28,10429,21082,5158,173
"135134",26.1416666666667,51.1683333333333,"B",2014-03-14 16:46:24,14248,32296,6285,5
"135134",26.1233333333333,51.13,"B",2014-03-14 23:00:35,3138,3617,2721,53
"135134",26.1527777777778,51.2388888888889,"B",2014-03-16 00:36:24,2295,5660,930,165
"135134",26.1541666666667,51.2302777777778,"B",2014-03-16 02:56:18,1972,3099,1254,121
"135134",26.1491666666667,51.2225,"B",2014-03-16 06:45:06,2702,3076,2373,107
"135134",26.1686111111111,51.27,"B",2014-03-16 12:30:34,1524,27089,85,157
"135134",26.1591666666667,51.2697222222222,"B",2014-03-16 14:38:49,1981,2951,1330,145
"135134",26.1594444444444,51.27,"B",2014-03-16 16:13:31,2188,3055,1566,125
"135134",26.1677777777778,51.2658333333333,"B",2014-03-16 18:01:18,1906,4919,738,84
"135134",26.17,51.2622222222222,"B",2014-03-16 22:29:39,2723,5051,1467,79
"135134",26.1691666666667,51.2736111111111,"A",2014-03-18 12:50:22,170,300,96,76
"135134",26.1719444444444,51.2713888888889,"B",2014-03-18 16:19:12,1832,2423,1385,81
"135134",26.1727777777778,51.2716666666667,"B",2014-03-18 18:01:32,2195,2816,1710,94
"135134",26.1702777777778,51.2713888888889,"B",2014-03-18 22:06:59,2667,4498,1581,80
"135134",26.1691666666667,51.2686111111111,"B",2014-03-18 23:48:43,2388,2716,2099,119
"135134",26.1575,51.2661111111111,"B",2014-03-20 12:32:16,1565,13223,185,157
"135134",26.1594444444444,51.2505555555556,"3",2014-03-20 14:11:13,219,448,106,72
"135134",26.1861111111111,51.2594444444444,"B",2014-03-22 00:48:05,11326,31594,4060,151
"135134",26.1844444444444,51.2591666666667,"B",2014-03-22 02:22:16,10697,16553,6912,148
"135134",26.1572222222222,51.2552777777778,"B",2014-03-22 08:52:52,3101,4416,2177,114
"135134",26.1522222222222,51.2525,"B",2014-03-22 12:06:13,2948,3830,2268,59
"135134",26.1705555555556,51.2488888888889,"B",2014-03-22 14:47:43,2506,95577,65,77
"135134",26.17,51.2436111111111,"B",2014-03-22 16:46:38,2534,7279,881,84
"135134",26.17,51.2536111111111,"B",2014-03-22 18:26:29,2392,4091,1398,78
"135134",26.1688888888889,51.2705555555556,"B",2014-03-26 02:16:23,6441,394063,105,84
"135134",26.1694444444444,51.2811111111111,"B",2014-03-26 06:18:36,5108,19339,1349,88
"135134",26.1655555555556,51.2852777777778,"A",2014-03-26 06:35:44,366,4579,29,99
"135134",26.1702777777778,51.2838888888889,"B",2014-03-26 16:04:53,3655,4626,2887,73
"135134",26.1594444444444,51.2713888888889,"B",2014-03-26 23:51:41,3464,5455,2199,126
"135134",26.1847222222222,51.2975,"A",2014-03-28 12:36:50,238,1053,53,63
"135134",26.1841666666667,51.2966666666667,"B",2014-03-28 14:53:55,1613,1819,1430,88
"135134",26.1822222222222,51.2966666666667,"B",2014-03-28 16:39:53,2061,2502,1697,85
"135134",26.1847222222222,51.295,"B",2014-03-28 18:53:15,2249,3754,1346,72
"135134",26.1636111111111,51.2830555555556,"B",2014-03-30 12:12:14,5163,902077,29,77
"135134",26.1627777777778,51.3002777777778,"B",2014-03-30 23:25:28,5826,14531,2335,74
"135134",26.1747222222222,51.2577777777778,"A",2014-04-01 00:30:49,280,669,117,155
"135134",26.1841666666667,51.2530555555556,"B",2014-04-01 06:09:04,2233,3295,1513,83
"135134",26.1669444444444,51.2575,"B",2014-04-01 18:09:11,3290,11332,955,72
"135134",26.1530555555556,51.2641666666667,"B",2014-04-01 23:03:01,2728,32480,229,79
"135134",26.1675,51.2852777777778,"B",2014-04-03 06:19:09,4659,676970,32,102
"135134",26.1605555555556,51.315,"B",2014-04-03 06:22:16,1328,28704,61,96
"135134",26.1469444444444,51.3197222222222,"B",2014-04-03 23:55:19,4094,5641,2970,62
"135134",26.1555555555556,51.3205555555556,"B",2014-04-05 06:28:20,4756,828679,27,101
"135134",26.1608333333333,51.3083333333333,"B",2014-04-05 12:38:31,3950,16142,966,86
"135134",26.1661111111111,51.2933333333333,"B",2014-04-05 12:50:22,2644,76918,90,83
"135134",26.1658333333333,51.2811111111111,"B",2014-04-05 14:15:37,2034,4802,861,77
"135134",26.1527777777778,51.2488888888889,"B",2014-04-05 23:55:15,3312,6850,1601,91
"135134",26.1763888888889,51.2372222222222,"0",2014-04-09 06:40:10,3331,98322,112,101
"135134",26.1638888888889,51.3030555555556,"B",2014-04-09 06:45:22,842,3368,210,100
"135134",26.1661111111111,51.2261111111111,"B",2014-04-09 12:02:12,7992,19174,3331,83
"135134",26.1680555555556,51.2408333333333,"B",2014-04-09 12:42:00,6957,12805,3779,86
"135134",26.1736111111111,51.2508333333333,"B",2014-04-09 14:19:47,2294,3697,1423,92
"135134",26.1794444444444,51.2569444444444,"B",2014-04-09 18:06:17,2893,3694,2264,81
"135134",26.1688888888889,51.2636111111111,"A",2014-04-09 23:11:58,267,1164,61,123
"135134",26.1819444444444,51.2344444444444,"A",2014-04-11 00:25:24,1356,18535,99,115
"135134",26.1688888888889,51.2613888888889,"B",2014-04-11 00:40:30,498,1001,247,58
"135134",26.1741666666667,51.2658333333333,"A",2014-04-11 02:18:19,313,1173,83,137
"135134",26.1613888888889,51.3080555555556,"A",2014-04-11 06:24:04,539,8186,35,107
"135134",26.1611111111111,51.3177777777778,"B",2014-04-11 08:36:46,1587,2124,1185,92
"135134",26.1766666666667,51.2558333333333,"B",2014-04-11 14:18:25,1399,26185,74,25
"135134",26.1752777777778,51.2552777777778,"B",2014-04-11 16:04:46,1641,2353,1144,48
"135134",26.1747222222222,51.2552777777778,"B",2014-04-11 16:23:37,1728,2376,1256,51
"135134",26.1755555555556,51.255,"B",2014-04-11 18:00:28,2162,2623,1782,53
"135134",26.1738888888889,51.255,"B",2014-04-11 22:45:13,3009,3705,2443,77
"135134",26.1811111111111,51.2544444444444,"B",2014-04-13 06:06:07,4562,99880,208,126
"135134",26.1752777777778,51.2588888888889,"B",2014-04-13 06:10:05,3182,82322,123,158
"135134",26.1530555555556,51.2655555555556,"B",2014-04-13 12:40:34,2389,4417,1291,97
"135134",26.1530555555556,51.2625,"B",2014-04-13 14:19:49,2473,3361,1818,98
"135134",26.1769444444444,51.2127777777778,"A",2014-04-13 14:52:38,27099,0,441,101
"135134",26.1483333333333,51.1891666666667,"B",2014-04-13 18:11:52,20848,781187,556,75
"135134",26.1519444444444,51.2488888888889,"B",2014-04-13 22:27:09,1531,16908,138,14
"135134",26.1527777777778,51.2491666666667,"B",2014-04-13 23:48:17,1956,35609,107,22
"135134",26.1497222222222,51.2633333333333,"B",2014-04-15 16:43:50,2945,86434,100,164
"135134",26.1966666666667,51.245,"B",2014-04-15 18:17:18,1861,51634,67,135
"135134",26.1355555555556,51.2102777777778,"B",2014-04-17 12:39:05,4887,144908,164,100
"135134",26.1583333333333,51.215,"B",2014-04-17 16:06:24,2447,52802,113,82
"135134",26.165,51.255,"B",2014-04-17 23:22:37,2626,89613,76,53
"135134",26.1661111111111,51.2588888888889,"B",2014-04-19 00:32:41,4257,144489,125,30
