DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
181925,181925,0.500000,UT,1.00a,,21:45:34 05-Oct-2019,,1,-25.4894,-48.4283,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:48:02 05-Oct-2019,,1,-25.4894,-48.4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:48:33 05-Oct-2019,,1,-25.4894,-48.4283,,,,,11027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:07:47 05-Oct-2019,,0,-25.4855,-48.4345,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:08:18 05-Oct-2019,,0,-25.4855,-48.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:08:33 05-Oct-2019,,0,-25.4855,-48.4345,,,,,,,,,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:08:51 05-Oct-2019,,0,-25.4855,-48.4345,,,,,11032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:47:57 05-Oct-2019,,A,-25.4901,-48.4347,,,,,11043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:48:12 05-Oct-2019,,A,-25.4901,-48.4347,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:52:23 06-Oct-2019,,A,-25.4993,-48.4387,,,,,11097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:52:54 06-Oct-2019,,A,-25.4993,-48.4387,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:53:41 06-Oct-2019,,A,-25.4993,-48.4387,,,,,11102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:07:45 06-Oct-2019,,B,-25.5006,-48.4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:08:20 06-Oct-2019,,A,-25.4864,-48.4280,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:09:08 06-Oct-2019,,A,-25.4864,-48.4280,,,,,11157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:12:51 06-Oct-2019,,A,-25.4784,-48.4394,,,,,,,,,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:13:11 06-Oct-2019,,A,-25.4784,-48.4394,,,,,11267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:18:30 06-Oct-2019,,A,-25.4784,-48.4394,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,21:17:42 06-Oct-2019,21:17:43 06-Oct-2019,1,B,-25.4832,-48.4386,CRC,,,,11290,3.375,,,22.20,,,,,,,,,,,,,,169,45,255,,,,,,,,0,,,,87
181925,181925,0.500000,UT,,,21:18:01 06-Oct-2019,,B,-25.4832,-48.4386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:10:35 06-Oct-2019,,B,-25.4848,-48.4384,,,,,11303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:28:14 07-Oct-2019,,B,-25.4913,-48.4359,,,,,11352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:28:39 07-Oct-2019,,B,-25.4913,-48.4359,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:20:58 07-Oct-2019,,B,-25.5017,-48.4380,,,,,,,,,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:21:39 07-Oct-2019,,B,-25.5017,-48.4380,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:23:14 08-Oct-2019,,B,-25.4987,-48.4277,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:14:17 08-Oct-2019,,0,-25.4890,-48.4380,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:14:43 08-Oct-2019,,0,-25.4890,-48.4380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:41:56 08-Oct-2019,,B,-25.4890,-48.4358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:10:18 08-Oct-2019,,B,-25.4886,-48.4226,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:27:16 08-Oct-2019,,3,-25.4895,-48.4310,,,,,,,,,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:27:48 08-Oct-2019,,3,-25.4895,-48.4310,,,,,11813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,21:29:03 08-Oct-2019,21:29:03 08-Oct-2019,0,3,-25.4895,-48.4310,CRC,,,,11815,3.400,,,22.15,,,,,,,,,,,,,,200,44,255,,,,,,,,0,,,,84
181925,181925,0.500000,UT,,,21:29:34 08-Oct-2019,,3,-25.4895,-48.4310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:30:01 08-Oct-2019,,3,-25.4895,-48.4310,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:30:50 08-Oct-2019,,3,-25.4895,-48.4310,,,,,11819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:32:20 08-Oct-2019,,3,-25.4895,-48.4310,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:49:32 08-Oct-2019,,1,-25.4904,-48.4288,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:50:38 08-Oct-2019,,1,-25.4904,-48.4288,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,21:50:59 08-Oct-2019,,1,-25.4904,-48.4288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:51:24 08-Oct-2019,,1,-25.4904,-48.4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:16:54 09-Oct-2019,,1,-25.4844,-48.4288,,,,,3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:17:36 09-Oct-2019,,1,-25.4844,-48.4288,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:19:01 09-Oct-2019,,1,-25.4844,-48.4288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:31:06 09-Oct-2019,,1,-25.4813,-48.4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:31:37 09-Oct-2019,,1,-25.4813,-48.4492,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:31:53 09-Oct-2019,,1,-25.4813,-48.4492,,,,,11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:44:04 09-Oct-2019,,B,-25.4830,-48.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,19:34:59 09-Oct-2019,,B,-25.4753,-48.4603,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:45:12 09-Oct-2019,,B,-25.4681,-48.4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:45:33 09-Oct-2019,,B,-25.4681,-48.4587,,,,,,,,,22.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:18:01 09-Oct-2019,,A,-25.4896,-48.4132,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:18:24 09-Oct-2019,,A,-25.4896,-48.4132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:18:40 09-Oct-2019,,A,-25.4896,-48.4132,,,,,,,,,22.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:07:38 10-Oct-2019,,B,-25.5103,-48.3811,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:33:16 10-Oct-2019,,B,-25.4663,-48.3592,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:06:45 10-Oct-2019,,0,-25.4985,-48.3969,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,02:07:01 10-Oct-2019,02:07:01 10-Oct-2019,0,0,-25.4985,-48.3969,CRC,,,,12140,3.400,,,22.70,,,,,,,,,,,,,,98,42,255,,,,,,,,8,,,,84
181925,181925,0.500000,UT,1.00a,,02:07:32 10-Oct-2019,,0,-25.4985,-48.3969,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:07:48 10-Oct-2019,,0,-25.4985,-48.3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:08:03 10-Oct-2019,,0,-25.4985,-48.3969,,,,,,,,,22.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:47:09 10-Oct-2019,,B,-25.4876,-48.4183,,,,,12287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:48:01 10-Oct-2019,,B,-25.4876,-48.4183,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:08:24 10-Oct-2019,,A,-25.4937,-48.4403,,,,,,,,,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:08:39 10-Oct-2019,,A,-25.4937,-48.4403,,,,,12293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,21:13:12 10-Oct-2019,,A,-25.4937,-48.4403,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:52:13 10-Oct-2019,,1,-25.4880,-48.4302,,,,,,,,,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:52:49 10-Oct-2019,,1,-25.4880,-48.4302,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:56:04 10-Oct-2019,,1,-25.4880,-48.4302,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:56:26 10-Oct-2019,,1,-25.4880,-48.4302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:43:30 11-Oct-2019,,B,-25.5149,-48.4513,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:43:45 11-Oct-2019,,B,-25.5149,-48.4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:44:01 11-Oct-2019,,B,-25.5149,-48.4513,,,,,,,,,22.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:44:51 11-Oct-2019,,0,-25.5048,-48.4460,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:45:25 11-Oct-2019,,0,-25.5048,-48.4460,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:05:33 11-Oct-2019,,2,-25.4887,-48.4312,,,,,,,,,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:05:49 11-Oct-2019,,2,-25.4887,-48.4312,,,,,12351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:06:05 11-Oct-2019,,2,-25.4887,-48.4312,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:06:21 11-Oct-2019,,2,-25.4887,-48.4312,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:07:31 11-Oct-2019,,2,-25.4887,-48.4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:53:32 11-Oct-2019,,B,-25.4536,-48.4253,,,,,,,,,22.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:54:10 11-Oct-2019,,B,-25.4536,-48.4253,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,06:47:55 11-Oct-2019,,A,-25.4845,-48.4293,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,06:48:26 11-Oct-2019,,A,-25.4845,-48.4293,,,,,,,,,22.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,06:48:42 11-Oct-2019,,A,-25.4845,-48.4293,,,,,12434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:20:34 11-Oct-2019,,B,-25.4746,-48.4527,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:50:55 11-Oct-2019,,B,-25.4917,-48.4292,,,,,12553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:54:12 11-Oct-2019,,B,-25.4917,-48.4292,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:01:32 11-Oct-2019,,B,-25.4963,-48.4225,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:32:39 11-Oct-2019,,B,-25.4865,-48.4281,,,,,12584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:17:01 12-Oct-2019,,B,-25.4876,-48.4237,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:40:24 12-Oct-2019,,A,-25.4873,-48.4307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:40:59 12-Oct-2019,,A,-25.4873,-48.4307,,,,,12601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:42:20 12-Oct-2019,,A,-25.4873,-48.4307,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:22:01 12-Oct-2019,,0,-25.4910,-48.4287,,,,,12607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:22:22 12-Oct-2019,,0,-25.4910,-48.4287,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:22:39 12-Oct-2019,,0,-25.4910,-48.4287,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:22:59 12-Oct-2019,,0,-25.4910,-48.4287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,02:28:10 12-Oct-2019,,B,-25.4930,-48.4193,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:07:04 12-Oct-2019,,B,-25.4846,-48.4250,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:07:42 12-Oct-2019,,B,-25.4846,-48.4250,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:19:37 13-Oct-2019,,A,-25.4875,-48.4204,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:20:03 13-Oct-2019,,A,-25.4875,-48.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:21:14 13-Oct-2019,,A,-25.4875,-48.4204,,,,,,,,,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:17:30 13-Oct-2019,,B,-25.4945,-48.4185,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,20:32:08 13-Oct-2019,,B,-25.4899,-48.4328,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:36:53 13-Oct-2019,,B,-25.4899,-48.4328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:43:07 13-Oct-2019,,B,-25.4875,-48.4358,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:00:18 14-Oct-2019,,0,-25.4829,-48.4416,,,,,,,,,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:01:01 14-Oct-2019,,0,-25.4829,-48.4416,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:01:41 14-Oct-2019,,0,-25.4829,-48.4416,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:02:42 14-Oct-2019,,0,-25.4829,-48.4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,00:13:16 14-Oct-2019,00:13:16 14-Oct-2019,0,3,-25.4883,-48.4335,CRC,,,,13115,3.400,,,24.15,,,,,,,,,,,,,,110,42,255,,,,,,,,9,,,,85
181925,181925,0.500000,UT,,,00:14:43 14-Oct-2019,,3,-25.4883,-48.4335,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:17:19 14-Oct-2019,,B,-25.4872,-48.4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:17:37 14-Oct-2019,,3,-25.4883,-48.4335,,,,,,,,,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:18:47 14-Oct-2019,,3,-25.4883,-48.4335,,,,,13122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:14:57 14-Oct-2019,,B,-25.4886,-48.4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:15:19 14-Oct-2019,,B,-25.4886,-48.4331,,,,,,,,,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:55:57 14-Oct-2019,,A,-25.4874,-48.4348,,,,,,,,,24.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:56:49 14-Oct-2019,,A,-25.4874,-48.4348,,,,,13145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:57:08 14-Oct-2019,,A,-25.4874,-48.4348,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:24:53 14-Oct-2019,,B,-25.4871,-48.4351,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,13:08:53 14-Oct-2019,,B,-25.4796,-48.4387,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:09:46 14-Oct-2019,,B,-25.4796,-48.4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:46:02 14-Oct-2019,,B,-25.4796,-48.4354,,,,,13214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:23:22 14-Oct-2019,,B,-25.4826,-48.4248,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:13:27 14-Oct-2019,,3,-25.4871,-48.4353,,,,,13360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:14:38 14-Oct-2019,,3,-25.4871,-48.4353,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,22:14:58 14-Oct-2019,,3,-25.4871,-48.4353,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,22:16:03 14-Oct-2019,,3,-25.4871,-48.4353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:59:55 14-Oct-2019,,B,-25.4869,-48.4299,,,,,,,,,24.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,00:01:54 15-Oct-2019,,A,-25.4920,-48.4861,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:22:41 15-Oct-2019,,B,-25.4871,-48.4310,,,,,,,,,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:57:16 15-Oct-2019,,0,-25.4937,-48.4493,,,,,,,,,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,00:58:03 15-Oct-2019,,0,-25.4937,-48.4493,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:00:32 15-Oct-2019,,0,-25.4937,-48.4493,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:24:11 15-Oct-2019,,A,-25.4996,-48.4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:24:28 15-Oct-2019,,A,-25.4996,-48.4432,,,,,,,,,24.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:29:20 15-Oct-2019,,A,-25.4996,-48.4432,,,,,13420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:41:01 15-Oct-2019,,1,-25.4828,-48.4313,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:41:17 15-Oct-2019,,1,-25.4828,-48.4313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:41:32 15-Oct-2019,,1,-25.4828,-48.4313,,,,,,,,,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:47:17 15-Oct-2019,,1,-25.4828,-48.4313,,,,,13425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:02:11 15-Oct-2019,,B,-25.4912,-48.4298,,,,,,,,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,02:02:44 15-Oct-2019,,B,-25.4912,-48.4298,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:16:04 15-Oct-2019,,B,-25.4753,-48.4249,,,,,13470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:08:03 15-Oct-2019,,B,-25.4864,-48.4364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,20:09:35 15-Oct-2019,,B,-25.4864,-48.4364,,,,,,,,,23.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:28:25 15-Oct-2019,,B,-25.4850,-48.4329,,,,,13652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:29:22 15-Oct-2019,,B,-25.4850,-48.4329,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,23:48:07 15-Oct-2019,,B,-25.4943,-48.4300,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,23:48:55 15-Oct-2019,,B,-25.4943,-48.4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,1.00a,,01:04:26 16-Oct-2019,,A,-25.4886,-48.4349,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:05:18 16-Oct-2019,,A,-25.4886,-48.4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:43:57 16-Oct-2019,,B,-25.4902,-48.4352,,,,,13675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,01:44:16 16-Oct-2019,,B,-25.4902,-48.4352,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181925,181925,0.500000,UT,,,13:04:05 16-Oct-2019,,B,-25.5004,-48.4383,,,,,13730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
