DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
Green,142706,,Transmission,Mk10,1,10:52:30 27-Feb-2017,11:04:30 27-Feb-2017,Dive,1,Square,1.5,1.5,719,721,,
Green,142706,,Transmission,Mk10,1,11:04:30 27-Feb-2017,11:04:40 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,11:04:40 27-Feb-2017,11:31:30 27-Feb-2017,Dive,1,Square,1.5,1.5,1609,1611,,
Green,142706,,Transmission,Mk10,1,11:31:30 27-Feb-2017,11:31:50 27-Feb-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,11:31:50 27-Feb-2017,12:25:10 27-Feb-2017,Dive,1,Square,2.0,2.0,3199,3201,,
Green,142706,,Transmission,Mk10,1,12:25:10 27-Feb-2017,12:25:20 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,12:25:20 27-Feb-2017,12:44:50 27-Feb-2017,Dive,1,Square,2.0,2.0,1169,1171,,
Green,142706,,Transmission,Mk10,1,12:44:50 27-Feb-2017,12:45:00 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:26:00 27-Feb-2017,16:56:00 27-Feb-2017,Message,10,,,,5390.000000,5410.000000,,
Green,142706,,Transmission,Mk10,1,15:26:00 27-Feb-2017,15:36:00 27-Feb-2017,Dive,1,Square,2.0,2.0,599,601,,
Green,142706,,Transmission,Mk10,1,15:36:00 27-Feb-2017,15:36:10 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:36:10 27-Feb-2017,15:46:40 27-Feb-2017,Dive,1,Square,2.0,2.0,629,631,,
Green,142706,,Transmission,Mk10,1,15:46:40 27-Feb-2017,15:46:50 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:46:50 27-Feb-2017,16:08:10 27-Feb-2017,Dive,1,Square,2.0,2.0,1279,1281,,
Green,142706,,Transmission,Mk10,1,16:08:10 27-Feb-2017,16:08:20 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:08:20 27-Feb-2017,16:10:10 27-Feb-2017,Dive,1,Square,1.5,1.5,109,111,,
Green,142706,,Transmission,Mk10,1,16:10:10 27-Feb-2017,16:10:20 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:10:20 27-Feb-2017,16:55:50 27-Feb-2017,Dive,1,Square,2.0,2.0,2729,2731,,
Green,142706,,Transmission,Mk10,1,16:55:50 27-Feb-2017,16:56:00 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:22:00 27-Feb-2017,22:39:50 27-Feb-2017,Message,9,,,,8261.000000,8279.000000,,
Green,142706,,Transmission,Mk10,1,20:22:00 27-Feb-2017,20:22:10 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:22:10 27-Feb-2017,21:31:10 27-Feb-2017,Dive,1,Square,2.0,2.0,4139,4141,,
Green,142706,,Transmission,Mk10,1,21:31:10 27-Feb-2017,21:31:20 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:31:20 27-Feb-2017,21:48:40 27-Feb-2017,Dive,1,Square,2.0,2.0,1039,1041,,
Green,142706,,Transmission,Mk10,1,21:48:40 27-Feb-2017,21:48:50 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:48:50 27-Feb-2017,22:26:00 27-Feb-2017,Dive,1,Square,2.0,2.0,2229,2231,,
Green,142706,,Transmission,Mk10,1,22:26:00 27-Feb-2017,22:26:10 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,22:26:10 27-Feb-2017,22:39:40 27-Feb-2017,Dive,1,Square,2.0,2.0,809,811,,
Green,142706,,Transmission,Mk10,1,22:39:40 27-Feb-2017,22:39:50 27-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:11:00 28-Feb-2017,04:17:40 28-Feb-2017,Message,10,,,,3990.000000,4010.000000,,
Green,142706,,Transmission,Mk10,1,03:11:00 28-Feb-2017,03:23:50 28-Feb-2017,Dive,1,Square,2.5,2.5,769,771,,
Green,142706,,Transmission,Mk10,1,03:23:50 28-Feb-2017,03:24:00 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:24:00 28-Feb-2017,03:26:30 28-Feb-2017,Dive,1,Square,2.5,2.5,149,151,,
Green,142706,,Transmission,Mk10,1,03:26:30 28-Feb-2017,03:26:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:26:40 28-Feb-2017,03:36:30 28-Feb-2017,Dive,1,Square,2.5,2.5,589,591,,
Green,142706,,Transmission,Mk10,1,03:36:30 28-Feb-2017,03:36:50 28-Feb-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,03:36:50 28-Feb-2017,03:51:50 28-Feb-2017,Dive,1,Square,2.0,2.0,899,901,,
Green,142706,,Transmission,Mk10,1,03:51:50 28-Feb-2017,03:52:00 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:52:00 28-Feb-2017,04:17:30 28-Feb-2017,Dive,1,Square,2.5,2.5,1529,1531,,
Green,142706,,Transmission,Mk10,1,04:17:30 28-Feb-2017,04:17:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:09:00 28-Feb-2017,05:58:50 28-Feb-2017,Message,10,,,,2980.000000,3000.000000,,
Green,142706,,Transmission,Mk10,1,05:09:00 28-Feb-2017,05:12:00 28-Feb-2017,Dive,1,Square,2.0,2.0,179,181,,
Green,142706,,Transmission,Mk10,1,05:12:00 28-Feb-2017,05:12:10 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:12:10 28-Feb-2017,05:24:40 28-Feb-2017,Dive,1,Square,2.5,2.5,749,751,,
Green,142706,,Transmission,Mk10,1,05:24:40 28-Feb-2017,05:24:50 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:24:50 28-Feb-2017,05:26:30 28-Feb-2017,Dive,1,Square,2.0,2.0,99,101,,
Green,142706,,Transmission,Mk10,1,05:26:30 28-Feb-2017,05:26:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:26:40 28-Feb-2017,05:47:20 28-Feb-2017,Dive,1,Square,2.5,2.5,1239,1241,,
Green,142706,,Transmission,Mk10,1,05:47:20 28-Feb-2017,05:47:30 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:47:30 28-Feb-2017,05:58:40 28-Feb-2017,Dive,1,Square,2.0,2.0,669,671,,
Green,142706,,Transmission,Mk10,1,05:58:40 28-Feb-2017,05:58:50 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:06:00 28-Feb-2017,08:04:00 28-Feb-2017,Message,10,,,,3470.000000,3490.000000,,
Green,142706,,Transmission,Mk10,1,07:06:00 28-Feb-2017,07:17:50 28-Feb-2017,Dive,1,Square,2.0,2.0,709,711,,
Green,142706,,Transmission,Mk10,1,07:17:50 28-Feb-2017,07:18:40 28-Feb-2017,Surface,,,,,49,51,31,19
Green,142706,,Transmission,Mk10,1,07:18:40 28-Feb-2017,07:19:10 28-Feb-2017,Dive,1,Unknown,1.0,1.0,29,31,,
Green,142706,,Transmission,Mk10,1,07:19:10 28-Feb-2017,07:19:20 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:19:20 28-Feb-2017,07:42:30 28-Feb-2017,Dive,1,Square,2.0,2.0,1389,1391,,
Green,142706,,Transmission,Mk10,1,07:42:30 28-Feb-2017,07:42:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:42:40 28-Feb-2017,07:54:10 28-Feb-2017,Dive,1,Square,2.0,2.0,689,691,,
Green,142706,,Transmission,Mk10,1,07:54:10 28-Feb-2017,07:54:40 28-Feb-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,1,07:54:40 28-Feb-2017,08:03:50 28-Feb-2017,Dive,1,Square,2.0,2.0,549,551,,
Green,142706,,Transmission,Mk10,1,08:03:50 28-Feb-2017,08:04:00 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:04:00 28-Feb-2017,09:19:50 28-Feb-2017,Message,10,,,,4540.000000,4560.000000,,
Green,142706,,Transmission,Mk10,1,08:04:00 28-Feb-2017,08:26:30 28-Feb-2017,Dive,1,Square,2.0,2.0,1349,1351,,
Green,142706,,Transmission,Mk10,1,08:26:30 28-Feb-2017,08:26:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:26:40 28-Feb-2017,08:36:30 28-Feb-2017,Dive,1,Square,2.0,2.0,589,591,,
Green,142706,,Transmission,Mk10,1,08:36:30 28-Feb-2017,08:36:40 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:36:40 28-Feb-2017,08:47:20 28-Feb-2017,Dive,1,Square,2.0,2.0,639,641,,
Green,142706,,Transmission,Mk10,1,08:47:20 28-Feb-2017,08:48:00 28-Feb-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,1,08:48:00 28-Feb-2017,08:57:00 28-Feb-2017,Dive,1,Square,2.0,2.0,539,541,,
Green,142706,,Transmission,Mk10,1,08:57:00 28-Feb-2017,08:57:20 28-Feb-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,08:57:20 28-Feb-2017,09:19:40 28-Feb-2017,Dive,1,Square,2.0,2.0,1339,1341,,
Green,142706,,Transmission,Mk10,1,09:19:40 28-Feb-2017,09:19:50 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:58:00 28-Feb-2017,17:57:00 28-Feb-2017,Message,10,,,,3530.000000,3550.000000,,
Green,142706,,Transmission,Mk10,1,16:58:00 28-Feb-2017,17:00:00 28-Feb-2017,Dive,1,Square,2.0,2.0,119,121,,
Green,142706,,Transmission,Mk10,1,17:00:00 28-Feb-2017,17:00:10 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:00:10 28-Feb-2017,17:12:40 28-Feb-2017,Dive,1,Square,2.5,2.5,749,751,,
Green,142706,,Transmission,Mk10,1,17:12:40 28-Feb-2017,17:12:50 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:12:50 28-Feb-2017,17:17:00 28-Feb-2017,Dive,1,Square,2.0,2.0,249,251,,
Green,142706,,Transmission,Mk10,1,17:17:00 28-Feb-2017,17:17:10 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:17:10 28-Feb-2017,17:49:10 28-Feb-2017,Dive,1,Square,2.5,2.5,1919,1921,,
Green,142706,,Transmission,Mk10,1,17:49:10 28-Feb-2017,17:49:20 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:49:20 28-Feb-2017,17:56:50 28-Feb-2017,Dive,1,Square,2.0,2.0,449,451,,
Green,142706,,Transmission,Mk10,1,17:56:50 28-Feb-2017,17:57:00 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:57:00 28-Feb-2017,21:32:00 28-Feb-2017,Message,9,,,,12891.000000,12909.000000,,
Green,142706,,Transmission,Mk10,1,17:57:00 28-Feb-2017,19:32:10 28-Feb-2017,Dive,1,Square,2.5,2.5,5709,5711,,
Green,142706,,Transmission,Mk10,1,19:32:10 28-Feb-2017,19:32:20 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,19:32:20 28-Feb-2017,20:14:40 28-Feb-2017,Dive,1,Square,2.0,2.0,2539,2541,,
Green,142706,,Transmission,Mk10,1,20:14:40 28-Feb-2017,20:14:50 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:14:50 28-Feb-2017,21:00:10 28-Feb-2017,Dive,1,Square,2.0,2.0,2719,2721,,
Green,142706,,Transmission,Mk10,1,21:00:10 28-Feb-2017,21:00:20 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:00:20 28-Feb-2017,21:14:50 28-Feb-2017,Dive,1,Square,2.0,2.0,869,871,,
Green,142706,,Transmission,Mk10,1,21:14:50 28-Feb-2017,21:15:00 28-Feb-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:15:00 28-Feb-2017,21:32:00 28-Feb-2017,Dive,1,Square,2.0,2.0,1019,1021,,
Green,142706,,Transmission,Mk10,1,07:57:00 01-Mar-2017,08:46:10 01-Mar-2017,Message,10,,,,2940.000000,2960.000000,,
Green,142706,,Transmission,Mk10,1,07:57:00 01-Mar-2017,07:57:20 01-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,07:57:20 01-Mar-2017,08:06:10 01-Mar-2017,Dive,1,Square,2.0,2.0,529,531,,
Green,142706,,Transmission,Mk10,1,08:06:10 01-Mar-2017,08:06:50 01-Mar-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,1,08:06:50 01-Mar-2017,08:23:50 01-Mar-2017,Dive,1,Square,2.0,2.0,1019,1021,,
Green,142706,,Transmission,Mk10,1,08:23:50 01-Mar-2017,08:24:00 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:24:00 01-Mar-2017,08:27:20 01-Mar-2017,Dive,1,Square,2.0,2.0,199,201,,
Green,142706,,Transmission,Mk10,1,08:27:20 01-Mar-2017,08:27:30 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:27:30 01-Mar-2017,08:36:30 01-Mar-2017,Dive,1,Square,2.0,2.0,539,541,,
Green,142706,,Transmission,Mk10,1,08:36:30 01-Mar-2017,08:36:40 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,08:36:40 01-Mar-2017,08:46:10 01-Mar-2017,Dive,1,Square,2.5,2.5,569,571,,
Green,142706,,Transmission,Mk10,1,13:48:00 01-Mar-2017,16:44:00 01-Mar-2017,Message,10,,,,10550.000000,10570.000000,,
Green,142706,,Transmission,Mk10,1,13:48:00 01-Mar-2017,13:48:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,13:48:10 01-Mar-2017,14:06:10 01-Mar-2017,Dive,1,Square,2.0,2.0,1079,1081,,
Green,142706,,Transmission,Mk10,1,14:06:10 01-Mar-2017,14:06:20 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:06:20 01-Mar-2017,14:08:50 01-Mar-2017,Dive,1,Square,1.5,1.5,149,151,,
Green,142706,,Transmission,Mk10,1,14:08:50 01-Mar-2017,14:09:00 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:09:00 01-Mar-2017,14:10:00 01-Mar-2017,Dive,1,Square,1.5,1.5,59,61,,
Green,142706,,Transmission,Mk10,1,14:10:00 01-Mar-2017,14:10:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:10:10 01-Mar-2017,16:00:50 01-Mar-2017,Dive,1,Square,2.0,2.0,6639,6641,,
Green,142706,,Transmission,Mk10,1,16:00:50 01-Mar-2017,16:01:00 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:01:00 01-Mar-2017,16:44:00 01-Mar-2017,Dive,1,Square,2.5,2.5,2579,2581,,
Green,142706,,Transmission,Mk10,1,16:44:00 01-Mar-2017,19:49:40 01-Mar-2017,Message,10,,,,11130.000000,11150.000000,,
Green,142706,,Transmission,Mk10,1,16:44:00 01-Mar-2017,16:44:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:44:10 01-Mar-2017,16:46:40 01-Mar-2017,Dive,1,Square,2.0,2.0,149,151,,
Green,142706,,Transmission,Mk10,1,16:46:40 01-Mar-2017,16:46:50 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:46:50 01-Mar-2017,17:01:20 01-Mar-2017,Dive,1,Square,2.0,2.0,869,871,,
Green,142706,,Transmission,Mk10,1,17:01:20 01-Mar-2017,17:01:30 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:01:30 01-Mar-2017,17:24:00 01-Mar-2017,Dive,1,Square,2.5,2.5,1349,1351,,
Green,142706,,Transmission,Mk10,1,17:24:00 01-Mar-2017,17:24:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,17:24:10 01-Mar-2017,18:05:40 01-Mar-2017,Dive,1,Square,2.0,2.0,2489,2491,,
Green,142706,,Transmission,Mk10,1,18:05:40 01-Mar-2017,18:05:50 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,18:05:50 01-Mar-2017,19:49:40 01-Mar-2017,Dive,1,Square,2.5,2.5,6229,6231,,
Green,142706,,Transmission,Mk10,1,20:41:00 01-Mar-2017,23:45:30 01-Mar-2017,Message,10,,,,11060.000000,11080.000000,,
Green,142706,,Transmission,Mk10,1,20:41:00 01-Mar-2017,20:41:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,20:41:10 01-Mar-2017,21:31:00 01-Mar-2017,Dive,1,Square,2.0,2.0,2989,2991,,
Green,142706,,Transmission,Mk10,1,21:31:00 01-Mar-2017,21:31:10 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:31:10 01-Mar-2017,21:46:30 01-Mar-2017,Dive,1,Square,2.0,2.0,919,921,,
Green,142706,,Transmission,Mk10,1,21:46:30 01-Mar-2017,21:46:40 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,21:46:40 01-Mar-2017,23:08:30 01-Mar-2017,Dive,1,Square,2.0,2.0,4909,4911,,
Green,142706,,Transmission,Mk10,1,23:08:30 01-Mar-2017,23:08:40 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,23:08:40 01-Mar-2017,23:34:40 01-Mar-2017,Dive,1,Square,2.0,2.0,1559,1561,,
Green,142706,,Transmission,Mk10,1,23:34:40 01-Mar-2017,23:34:50 01-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,23:34:50 01-Mar-2017,23:45:30 01-Mar-2017,Dive,1,Square,2.0,2.0,639,641,,
Green,142706,,Transmission,Mk10,1,04:47:00 02-Mar-2017,05:48:30 02-Mar-2017,Message,10,,,,3680.000000,3700.000000,,
Green,142706,,Transmission,Mk10,1,04:47:00 02-Mar-2017,04:57:30 02-Mar-2017,Dive,1,Square,2.0,2.0,629,631,,
Green,142706,,Transmission,Mk10,1,04:57:30 02-Mar-2017,04:57:40 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,04:57:40 02-Mar-2017,05:04:20 02-Mar-2017,Dive,1,Square,2.0,2.0,399,401,,
Green,142706,,Transmission,Mk10,1,05:04:20 02-Mar-2017,05:04:40 02-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,05:04:40 02-Mar-2017,05:28:50 02-Mar-2017,Dive,1,Square,2.0,2.0,1449,1451,,
Green,142706,,Transmission,Mk10,1,05:28:50 02-Mar-2017,05:29:00 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,05:29:00 02-Mar-2017,05:39:00 02-Mar-2017,Dive,1,Square,2.0,2.0,599,601,,
Green,142706,,Transmission,Mk10,1,05:39:00 02-Mar-2017,05:39:50 02-Mar-2017,Surface,,,,,49,51,31,19
Green,142706,,Transmission,Mk10,1,05:39:50 02-Mar-2017,05:48:20 02-Mar-2017,Dive,1,Square,2.0,2.0,509,511,,
Green,142706,,Transmission,Mk10,1,05:48:20 02-Mar-2017,05:48:30 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:11:00 02-Mar-2017,19:29:50 02-Mar-2017,Message,10,,,,19120.000000,19140.000000,,
Green,142706,,Transmission,Mk10,1,14:11:00 02-Mar-2017,14:40:10 02-Mar-2017,Dive,1,Square,2.0,2.0,1749,1751,,
Green,142706,,Transmission,Mk10,1,14:40:10 02-Mar-2017,14:40:20 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,14:40:20 02-Mar-2017,15:46:00 02-Mar-2017,Dive,1,Square,2.0,2.0,3939,3941,,
Green,142706,,Transmission,Mk10,1,15:46:00 02-Mar-2017,15:46:10 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,15:46:10 02-Mar-2017,16:07:40 02-Mar-2017,Dive,1,Square,2.0,2.0,1289,1291,,
Green,142706,,Transmission,Mk10,1,16:07:40 02-Mar-2017,16:07:50 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:07:50 02-Mar-2017,16:09:30 02-Mar-2017,Dive,1,Square,2.0,2.0,99,101,,
Green,142706,,Transmission,Mk10,1,16:09:30 02-Mar-2017,16:09:40 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,16:09:40 02-Mar-2017,19:29:40 02-Mar-2017,Dive,1,Square,2.5,2.5,11999,12001,,
Green,142706,,Transmission,Mk10,1,19:29:40 02-Mar-2017,19:29:50 02-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:27:00 04-Mar-2017,07:49:30 04-Mar-2017,Message,10,,,,4940.000000,4960.000000,,
Green,142706,,Transmission,Mk10,1,06:27:00 04-Mar-2017,06:37:00 04-Mar-2017,Dive,1,Square,2.0,2.0,599,601,,
Green,142706,,Transmission,Mk10,1,06:37:00 04-Mar-2017,06:37:30 04-Mar-2017,Surface,,,,,29,31,20,10
Green,142706,,Transmission,Mk10,1,06:37:30 04-Mar-2017,06:51:30 04-Mar-2017,Dive,1,Square,2.0,2.0,839,841,,
Green,142706,,Transmission,Mk10,1,06:51:30 04-Mar-2017,06:51:40 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,06:51:40 04-Mar-2017,07:17:40 04-Mar-2017,Dive,1,Square,2.0,2.0,1559,1561,,
Green,142706,,Transmission,Mk10,1,07:17:40 04-Mar-2017,07:17:50 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:17:50 04-Mar-2017,07:25:50 04-Mar-2017,Dive,1,Square,2.0,2.0,479,481,,
Green,142706,,Transmission,Mk10,1,07:25:50 04-Mar-2017,07:26:00 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,07:26:00 04-Mar-2017,07:49:20 04-Mar-2017,Dive,1,Square,2.0,2.0,1399,1401,,
Green,142706,,Transmission,Mk10,1,07:49:20 04-Mar-2017,07:49:30 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,10:19:00 04-Mar-2017,11:36:10 04-Mar-2017,Message,10,,,,4620.000000,4640.000000,,
Green,142706,,Transmission,Mk10,1,10:19:00 04-Mar-2017,10:33:20 04-Mar-2017,Dive,1,Square,2.0,2.0,859,861,,
Green,142706,,Transmission,Mk10,1,10:33:20 04-Mar-2017,10:33:30 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,10:33:30 04-Mar-2017,11:03:20 04-Mar-2017,Dive,1,Square,2.0,2.0,1789,1791,,
Green,142706,,Transmission,Mk10,1,11:03:20 04-Mar-2017,11:03:40 04-Mar-2017,Surface,,,,,19,21,20,0
Green,142706,,Transmission,Mk10,1,11:03:40 04-Mar-2017,11:15:40 04-Mar-2017,Dive,1,Square,1.5,1.5,719,721,,
Green,142706,,Transmission,Mk10,1,11:15:40 04-Mar-2017,11:15:50 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,11:15:50 04-Mar-2017,11:24:30 04-Mar-2017,Dive,1,Square,2.0,2.0,519,521,,
Green,142706,,Transmission,Mk10,1,11:24:30 04-Mar-2017,11:24:40 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,11:24:40 04-Mar-2017,11:36:00 04-Mar-2017,Dive,1,Square,2.0,2.0,679,681,,
Green,142706,,Transmission,Mk10,1,11:36:00 04-Mar-2017,11:36:10 04-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,02:46:00 05-Mar-2017,04:29:20 05-Mar-2017,Message,10,,,,6190.000000,6210.000000,,
Green,142706,,Transmission,Mk10,1,02:46:00 05-Mar-2017,03:01:10 05-Mar-2017,Dive,1,Square,1.5,1.5,909,911,,
Green,142706,,Transmission,Mk10,1,03:01:10 05-Mar-2017,03:01:20 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:01:20 05-Mar-2017,03:56:20 05-Mar-2017,Dive,1,Square,2.0,2.0,3299,3301,,
Green,142706,,Transmission,Mk10,1,03:56:20 05-Mar-2017,03:56:50 05-Mar-2017,Surface,,,,,29,31,30,0
Green,142706,,Transmission,Mk10,1,03:56:50 05-Mar-2017,03:59:40 05-Mar-2017,Dive,1,Square,1.5,1.5,169,171,,
Green,142706,,Transmission,Mk10,1,03:59:40 05-Mar-2017,03:59:50 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,03:59:50 05-Mar-2017,04:13:50 05-Mar-2017,Dive,1,Square,2.0,2.0,839,841,,
Green,142706,,Transmission,Mk10,1,04:13:50 05-Mar-2017,04:14:30 05-Mar-2017,Surface,,,,,39,41,21,19
Green,142706,,Transmission,Mk10,1,04:14:30 05-Mar-2017,04:29:10 05-Mar-2017,Dive,1,Square,2.0,2.0,879,881,,
Green,142706,,Transmission,Mk10,1,04:29:10 05-Mar-2017,04:29:20 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,22:11:00 05-Mar-2017,23:33:30 05-Mar-2017,Message,10,,,,4940.000000,4960.000000,,
Green,142706,,Transmission,Mk10,1,22:11:00 05-Mar-2017,22:30:40 05-Mar-2017,Dive,1,Square,2.0,2.0,1179,1181,,
Green,142706,,Transmission,Mk10,1,22:30:40 05-Mar-2017,22:30:50 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,22:30:50 05-Mar-2017,22:49:50 05-Mar-2017,Dive,1,Square,2.0,2.0,1139,1141,,
Green,142706,,Transmission,Mk10,1,22:49:50 05-Mar-2017,22:50:00 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,22:50:00 05-Mar-2017,23:07:00 05-Mar-2017,Dive,1,Square,2.0,2.0,1019,1021,,
Green,142706,,Transmission,Mk10,1,23:07:00 05-Mar-2017,23:07:10 05-Mar-2017,Surface,,,,,9,11,10,0
Green,142706,,Transmission,Mk10,1,23:07:10 05-Mar-2017,23:07:40 05-Mar-2017,Dive,1,Unknown,1.0,1.0,29,31,,
