DeployID,Ptt,Instr,Count,Date,Disposition,Code
Julio Grande,195967,Mk10,6,02:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,03:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,04:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,05:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,06:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,07:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,08:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,09:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,10:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,11:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,12:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,13:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,14:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,15:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,16:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,17:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,18:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,19:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,20:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,21:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,22:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,6,23:00:00 24-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,00:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,01:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,02:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,03:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,04:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,05:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,06:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,07:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,08:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,09:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,10:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,11:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,12:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,13:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,14:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,15:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,16:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,17:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,18:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,19:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,20:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,21:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,22:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,8,23:00:00 25-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,00:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,01:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,02:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,03:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,04:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,05:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,06:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,07:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,08:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,09:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,10:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,11:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,12:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,13:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,14:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,15:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,16:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,17:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,18:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,19:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,20:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,21:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,22:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,23:00:00 26-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,08:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,09:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,15:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,16:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,17:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,18:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,19:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,20:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,21:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,23:00:00 27-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,00:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,01:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,02:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,03:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,04:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,05:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,06:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,07:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,08:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,09:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,10:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,11:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,12:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,13:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,14:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,15:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,16:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,17:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,18:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,19:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,20:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,21:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,22:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,26,23:00:00 28-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,00:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,01:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,02:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,03:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,04:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,05:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,06:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,07:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,08:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,09:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,10:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,11:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,12:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,13:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,14:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,15:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,16:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,17:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,18:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,19:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,20:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,21:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,22:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,23:00:00 29-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,00:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,01:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,02:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,03:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,04:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,05:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,06:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,07:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,08:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,09:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,10:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,11:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,12:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,13:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,14:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,15:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,16:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,17:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,18:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,19:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,20:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,21:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,22:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,23:00:00 30-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,08:00:00 31-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,09:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,15:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,16:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,17:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,18:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,19:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,20:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,21:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,23:00:00 31-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 01-Feb-2020,neither,2
Julio Grande,195967,Mk10,20,05:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 01-Feb-2020,neither,2
Julio Grande,195967,Mk10,20,08:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,09:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,15:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,16:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,17:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,18:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,19:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,20:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,21:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,23:00:00 01-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,00:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,01:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,02:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,03:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,04:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,05:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,06:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,07:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,08:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,09:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,10:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,11:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,12:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,13:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,14:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,15:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,16:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,17:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,18:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,19:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,20:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,21:00:00 02-Feb-2020,neither,2
Julio Grande,195967,Mk10,16,22:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,16,23:00:00 02-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,00:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,01:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,02:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,03:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,04:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,05:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,06:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,07:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,08:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,09:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,10:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,11:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,12:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,13:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,14:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,15:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,16:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,17:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,18:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,19:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,20:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,21:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,22:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,23:00:00 03-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,08:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,09:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,15:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,16:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,17:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,18:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,19:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,20:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,21:00:00 04-Feb-2020,neither,2
Julio Grande,195967,Mk10,20,22:00:00 04-Feb-2020,deep,1
Julio Grande,195967,Mk10,20,23:00:00 04-Feb-2020,neither,2
Julio Grande,195967,Mk10,24,00:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,01:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,02:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,03:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,04:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,05:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,06:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,07:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,08:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,09:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,10:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,11:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,12:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,13:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,14:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,15:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,16:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,17:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,18:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,19:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,20:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,21:00:00 05-Feb-2020,neither,2
Julio Grande,195967,Mk10,24,22:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,24,23:00:00 05-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,00:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,01:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,02:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,03:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,04:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,05:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,06:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,07:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,08:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,09:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,10:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,11:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,12:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,13:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,14:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,15:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,16:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,17:00:00 06-Feb-2020,neither,2
Julio Grande,195967,Mk10,26,18:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,19:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,20:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,21:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,22:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,23:00:00 06-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,00:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,01:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,02:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,03:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,04:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,05:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,06:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,07:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,08:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,09:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,10:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,11:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,12:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,13:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,14:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,15:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,16:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,17:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,18:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,19:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,20:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,21:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,22:00:00 07-Feb-2020,deep,1
Julio Grande,195967,Mk10,26,23:00:00 07-Feb-2020,neither,2
Julio Grande,195967,Mk10,22,00:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,01:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,02:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,03:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,04:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,05:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,06:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,07:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,08:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,09:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,10:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,11:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,12:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,13:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,14:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,15:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,16:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,17:00:00 08-Feb-2020,deep,1
Julio Grande,195967,Mk10,22,18:00:00 08-Feb-2020,deep,1
