,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Julio Grande,01-Jan-2020,16:32:37,4,41.000000,164,58,0,8,,,,,,,,,,,,,,15,29,19054,,,,10,27881,,,,20,3012,,,,21,30351,,,,15,32714,,,,25,31036,,,,12,26688,,,,31,14102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,01-Jan-2020,18:34:40,4,41.000000,165,58,0,7,,,,,,,,,,,,,,15,10,1982,,,,20,32678,,,,21,20313,,,,15,23828,,,,29,18996,,,,26,18445,,,,16,2888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,01-Jan-2020,21:13:12,4,41.000000,166,,0,9,,,,,,,,,,,,,,15,32,13359,,,,10,22811,,,,31,16444,,,,20,22831,,,,27,3717,,,,21,2338,,,,26,28552,,,,8,27156,,,,14,12802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,01-Jan-2020,23:34:55,6,41.000000,167,,0,9,,,,,,,,,,,,,,15,22,14303,,,,11,15415,,,,1,12708,,,,31,24078,,,,23,28393,,,,14,29635,,,,4,12053,,,,26,30018,,,,10,7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,02:17:45,4,41.000000,168,,0,9,,,,,,,,,,,,,,15,26,12087,,,,16,32480,,,,8,10345,,,,3,30566,,,,18,13234,,,,1,5474,,,,27,2171,,,,7,29607,,,,11,22499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,04:56:05,4,41.000000,169,59,0,8,,,,,,,,,,,,,,15,7,4649,,,,8,5811,,,,30,6047,,,,23,12951,,,,9,9376,,,,4,31002,,,,28,4203,,,,11,9147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,07:16:30,2,41.000000,170,60,0,7,,,,,,,,,,,,,,15,9,20149,,,,19,31517,,,,17,5214,,,,5,2311,,,,7,19934,,,,28,14944,,,,30,22146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,09:25:12,2,41.000000,171,60,0,7,,,,,,,,,,,,,,15,13,14019,,,,17,8191,,,,7,10254,,,,30,3947,,,,15,12946,,,,28,28908,,,,19,8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,11:31:00,4,41.000000,172,,0,9,,,,,,,,,,,,,,15,6,10614,,,,19,10370,,,,12,4504,,,,5,32500,,,,24,2642,,,,13,13512,,,,2,21903,,,,30,23937,,,,28,25288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,17:51:12,4,41.000000,175,60,0,8,,,,,,,,,,,,,,15,20,11310,,,,21,13910,,,,15,16349,,,,25,28603,,,,29,28428,,,,10,8250,,,,26,4603,,,,24,28646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,19:59:08,2,41.000000,176,60,0,7,,,,,,,,,,,,,,15,10,21848,,,,29,21816,,,,27,30166,,,,14,10507,,,,21,11445,,,,20,4082,,,,32,5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,02-Jan-2020,22:00:10,2,41.000000,177,60,0,6,,,,,,,,,,,,,,15,32,4852,,,,10,14714,,,,31,9564,,,,21,223,,,,14,5637,,,,27,17795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,00:25:52,2,41.000000,178,,0,9,,,,,,,,,,,,,,15,23,25846,,,,11,10482,,,,31,11173,,,,4,11082,,,,1,11675,,,,22,4708,,,,8,76,,,,18,2750,,,,3,17006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,02:33:32,6,41.000000,179,60,0,5,,,,,,,,,,,,,,15,7,14817,,,,23,5270,,,,4,12882,,,,1,9606,,,,16,16399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,05:09:28,4,41.000000,180,60,0,6,,,,,,,,,,,,,,15,28,5627,,,,7,8455,,,,3,3641,,,,17,5227,,,,9,27395,,,,30,22695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,08:17:31,4,41.000000,181,61,0,8,,,,,,,,,,,,,,15,7,22618,,,,9,9270,,,,6,17179,,,,5,15690,,,,30,21132,,,,19,12244,,,,1,26962,,,,2,21672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,10:51:57,8,41.000000,182,62,0,8,,,,,,,,,,,,,,15,5,27708,,,,30,16486,,,,13,18365,,,,15,12482,,,,2,28700,,,,24,20672,,,,17,28957,,,,19,15341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,13:00:53,2,41.000000,183,62,0,7,,,,,,,,,,,,,,15,15,12098,,,,12,3078,,,,5,14940,,,,24,21069,,,,29,252,,,,13,16981,,,,2,17576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,15:03:16,2,41.000000,184,62,0,7,,,,,,,,,,,,,,15,29,21735,,,,5,21622,,,,15,21036,,,,21,19742,,,,25,23564,,,,12,14834,,,,13,15972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,19:40:12,2,41.000000,186,,0,9,,,,,,,,,,,,,,15,16,13242,,,,26,15201,,,,21,12918,,,,14,963,,,,32,926,,,,20,1552,,,,10,20042,,,,27,10042,,,,31,4055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,21:47:01,4,41.000000,187,,0,9,,,,,,,,,,,,,,15,27,32642,,,,26,18608,,,,31,1430,,,,8,12444,,,,16,22110,,,,32,9153,,,,21,5177,,,,4,7649,,,,10,23290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,03-Jan-2020,23:48:21,10,41.000000,188,,0,9,,,,,,,,,,,,,,15,22,9156,,,,1,24933,,,,31,32190,,,,23,14755,,,,26,20155,,,,18,5448,,,,16,30855,,,,11,24100,,,,27,20321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,02:06:41,6,41.000000,189,,0,9,,,,,,,,,,,,,,15,26,2987,,,,18,3058,,,,23,10874,,,,3,5047,,,,16,18039,,,,4,22011,,,,1,26183,,,,8,22660,,,,11,7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,04:10:46,6,41.000000,190,63,0,8,,,,,,,,,,,,,,15,8,14818,,,,22,12637,,,,11,3610,,,,23,31926,,,,4,10691,,,,3,17287,,,,1,11274,,,,28,6882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,06:44:48,4,41.000000,191,64,0,8,,,,,,,,,,,,,,15,7,23296,,,,30,3264,,,,5,21845,,,,28,18455,,,,11,7804,,,,9,22404,,,,23,8154,,,,4,31540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,08:48:43,4,41.000000,192,64,0,7,,,,,,,,,,,,,,15,15,30822,,,,7,1506,,,,13,30884,,,,30,3344,,,,17,19373,,,,28,3718,,,,5,18580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,11:50:09,2,41.000000,193,65,0,8,,,,,,,,,,,,,,15,12,23041,,,,24,15214,,,,30,30620,,,,19,25188,,,,6,10220,,,,29,23007,,,,15,9015,,,,28,15810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,14:03:44,4,41.000000,194,65,0,6,,,,,,,,,,,,,,15,12,12156,,,,25,8752,,,,5,2371,,,,2,23618,,,,15,15682,,,,29,8138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,16:17:10,6,41.000000,195,65,0,6,,,,,,,,,,,,,,15,10,7973,,,,20,23405,,,,29,3222,,,,12,30981,,,,21,21023,,,,25,25236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,18:26:29,8,41.000000,196,65,0,6,,,,,,,,,,,,,,15,29,31873,,,,32,17580,,,,25,25060,,,,10,16273,,,,14,3548,,,,24,13806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,04-Jan-2020,21:55:28,2,41.000000,197,,0,9,,,,,,,,,,,,,,15,26,12609,,,,27,7789,,,,16,8700,,,,31,8297,,,,21,13348,,,,8,14244,,,,14,24878,,,,10,7884,,,,4,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,00:03:37,8,41.000000,198,66,0,4,,,,,,,,,,,,,,15,8,1309,,,,23,912,,,,11,20889,,,,1,24951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,04:16:37,2,41.000000,200,,0,9,,,,,,,,,,,,,,15,7,12082,,,,28,24227,,,,3,502,,,,9,30146,,,,22,16700,,,,30,21784,,,,23,19150,,,,8,29476,,,,1,4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,06:40:21,8,41.000000,201,66,0,8,,,,,,,,,,,,,,15,7,2422,,,,30,14508,,,,9,2139,,,,17,23319,,,,28,30365,,,,23,21757,,,,11,17726,,,,5,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,09:00:47,2,41.000000,202,,0,9,,,,,,,,,,,,,,15,17,21296,,,,30,16584,,,,7,14833,,,,15,24099,,,,6,18312,,,,13,7009,,,,19,9909,,,,28,22268,,,,5,22070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,11:41:18,6,41.000000,203,67,0,7,,,,,,,,,,,,,,15,5,10538,,,,15,18566,,,,30,24360,,,,12,16509,,,,13,20966,,,,24,7288,,,,28,28566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,14:05:12,6,41.000000,204,67,0,7,,,,,,,,,,,,,,15,15,30653,,,,5,4921,,,,21,27509,,,,24,17354,,,,12,672,,,,13,32579,,,,29,22625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,16:05:00,4,41.000000,205,67,1,6,,,,,,,,,,,,,,15,15,19846,,,,29,12953,,,,12,22423,,,,5,21846,,,,21,13911,,,,10,6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,18:05:00,6,41.000000,206,67,0,7,,,,,,,,,,,,,,15,15,8667,,,,32,6168,,,,20,982,,,,24,1965,,,,21,12197,,,,29,2639,,,,25,8616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,20:10:09,10,41.000000,207,67,0,8,,,,,,,,,,,,,,15,31,12294,,,,29,6291,,,,26,21188,,,,27,29279,,,,32,19026,,,,16,11890,,,,14,22756,,,,11,15769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,05-Jan-2020,22:45:00,2,41.000000,208,,0,9,,,,,,,,,,,,,,15,18,32635,,,,11,26537,,,,31,28800,,,,23,26173,,,,1,20221,,,,4,27733,,,,22,14580,,,,8,17487,,,,14,17003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,03:17:19,2,41.000000,210,67,0,6,,,,,,,,,,,,,,15,7,5716,,,,9,17789,,,,16,11248,,,,22,8772,,,,30,14971,,,,3,32122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,05:44:53,4,41.000000,211,,0,9,,,,,,,,,,,,,,15,7,13261,,,,28,14977,,,,17,13225,,,,9,1427,,,,30,23396,,,,11,16399,,,,19,9322,,,,23,22034,,,,6,8977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,08:25:11,2,41.000000,212,67,0,7,,,,,,,,,,,,,,15,5,22914,,,,2,2043,,,,13,20461,,,,30,23591,,,,9,32140,,,,6,21704,,,,17,12016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,10:37:24,4,41.000000,213,67,0,5,,,,,,,,,,,,,,15,5,17257,,,,30,17110,,,,15,5257,,,,13,15282,,,,19,15349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,12:40:14,6,41.000000,214,67,0,5,,,,,,,,,,,,,,15,12,16576,,,,29,6982,,,,2,18486,,,,15,23775,,,,24,28585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,15:02:04,8,41.000000,215,68,0,8,,,,,,,,,,,,,,15,21,7100,,,,24,7210,,,,5,23180,,,,20,1439,,,,29,15165,,,,25,27292,,,,15,8272,,,,12,16341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,06-Jan-2020,17:16:32,6,41.000000,216,68,0,8,,,,,,,,,,,,,,15,15,3899,,,,29,22091,,,,25,87,,,,10,1825,,,,12,2816,,,,24,8721,,,,13,29591,,,,32,27099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,00:00:42,6,41.000000,219,,0,9,,,,,,,,,,,,,,15,23,558,,,,11,25558,,,,4,22896,,,,1,3041,,,,31,22724,,,,22,22726,,,,18,9097,,,,3,1229,,,,8,23575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,02:53:15,6,41.000000,220,68,0,8,,,,,,,,,,,,,,15,23,695,,,,7,22483,,,,4,5950,,,,16,31815,,,,9,23976,,,,27,23476,,,,22,8684,,,,8,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,05:12:15,2,41.000000,221,68,0,6,,,,,,,,,,,,,,15,17,19235,,,,28,25291,,,,7,6910,,,,3,342,,,,30,403,,,,9,32584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,07:37:12,2,41.000000,222,68,0,5,,,,,,,,,,,,,,15,7,30422,,,,5,21276,,,,28,20492,,,,30,20822,,,,13,13012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,10:04:01,2,41.000000,223,68,0,7,,,,,,,,,,,,,,15,5,15841,,,,30,4826,,,,15,30156,,,,7,9658,,,,13,30046,,,,19,17954,,,,2,2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,12:36:05,2,41.000000,224,69,0,7,,,,,,,,,,,,,,15,5,2162,,,,15,12990,,,,13,27372,,,,24,17740,,,,29,28904,,,,2,7628,,,,28,3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,14:38:09,4,41.000000,225,69,0,8,,,,,,,,,,,,,,15,15,6750,,,,24,12613,,,,21,4630,,,,20,9283,,,,12,11021,,,,29,3314,,,,13,8383,,,,25,26323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,18:40:42,2,41.000000,227,69,0,6,,,,,,,,,,,,,,15,10,6290,,,,29,4350,,,,20,3752,,,,21,26666,,,,25,23787,,,,31,5006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,07-Jan-2020,21:07:48,4,41.000000,228,70,0,6,,,,,,,,,,,,,,15,27,29660,,,,8,27458,,,,21,32486,,,,10,23102,,,,32,6953,,,,14,17669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,00:08:54,2,41.000000,229,71,0,4,,,,,,,,,,,,,,15,11,20204,,,,22,16310,,,,23,26989,,,,4,9954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,02:15:58,4,41.000000,230,71,0,8,,,,,,,,,,,,,,15,23,31208,,,,4,5347,,,,9,6294,,,,26,10414,,,,16,32538,,,,7,7538,,,,3,24098,,,,8,5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,04:51:00,8,41.000000,231,72,0,6,,,,,,,,,,,,,,15,3,2435,,,,11,31163,,,,22,24154,,,,23,32727,,,,17,20722,,,,1,17563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,09:08:52,4,41.000000,233,,0,9,,,,,,,,,,,,,,15,5,2241,,,,6,12416,,,,7,16067,,,,2,22434,,,,19,16201,,,,17,7682,,,,15,28497,,,,30,25776,,,,13,16422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,11:11:25,2,41.000000,234,72,0,7,,,,,,,,,,,,,,15,5,11403,,,,30,4833,,,,15,5400,,,,13,3064,,,,24,23010,,,,12,15388,,,,19,30710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,15:44:41,4,41.000000,236,74,0,7,,,,,,,,,,,,,,15,12,24500,,,,10,18572,,,,29,5731,,,,25,5525,,,,20,3415,,,,24,6487,,,,21,24939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,08-Jan-2020,22:15:18,2,41.000000,239,75,0,8,,,,,,,,,,,,,,15,8,3761,,,,26,14930,,,,27,20248,,,,18,7028,,,,14,7744,,,,16,27174,,,,11,24240,,,,4,4629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,01:12:01,12,41.000000,240,,0,9,,,,,,,,,,,,,,15,7,13058,,,,18,20877,,,,8,3583,,,,11,11838,,,,1,13708,,,,23,21292,,,,3,30421,,,,4,7770,,,,27,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,03:14:30,6,41.000000,241,77,0,8,,,,,,,,,,,,,,15,7,1647,,,,1,15724,,,,22,31478,,,,8,4529,,,,11,23226,,,,3,13115,,,,30,23184,,,,9,4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,05:14:25,4,41.000000,242,77,0,8,,,,,,,,,,,,,,15,3,22872,,,,17,30974,,,,28,22020,,,,7,13809,,,,1,1220,,,,23,6917,,,,4,31563,,,,11,30164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,07:14:25,2,41.000000,243,77,0,8,,,,,,,,,,,,,,15,9,24087,,,,6,9149,,,,19,16458,,,,30,2833,,,,23,27275,,,,28,21342,,,,5,110,,,,17,32034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,11:17:12,4,41.000000,245,77,0,8,,,,,,,,,,,,,,15,5,15220,,,,15,25884,,,,13,286,,,,12,4223,,,,24,22593,,,,2,18860,,,,30,9032,,,,29,20877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,13:19:28,4,41.000000,246,77,0,4,,,,,,,,,,,,,,15,15,24702,,,,5,9992,,,,13,13749,,,,24,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,15:19:03,6,41.000000,247,77,0,5,,,,,,,,,,,,,,15,15,19402,,,,24,25264,,,,12,27502,,,,20,1374,,,,5,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,19:42:07,4,41.000000,249,77,0,7,,,,,,,,,,,,,,15,31,28413,,,,29,30534,,,,16,18696,,,,14,19863,,,,32,15752,,,,10,17817,,,,26,25752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,21:43:10,4,41.000000,250,77,0,7,,,,,,,,,,,,,,15,26,3512,,,,16,1710,,,,27,31540,,,,31,5768,,,,14,10049,,,,21,25200,,,,8,32313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,09-Jan-2020,23:44:56,6,41.000000,251,,0,9,,,,,,,,,,,,,,15,27,23320,,,,8,16973,,,,23,4832,,,,1,27837,,,,16,8501,,,,22,12198,,,,31,22683,,,,11,29839,,,,4,28420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,02:08:55,2,41.000000,252,,0,9,,,,,,,,,,,,,,15,1,23578,,,,8,26948,,,,7,27071,,,,18,12086,,,,11,2738,,,,27,3218,,,,23,14944,,,,3,934,,,,22,27474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,06:52:56,4,41.000000,254,78,0,5,,,,,,,,,,,,,,15,6,7200,,,,9,18646,,,,19,5869,,,,17,5067,,,,28,30594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,08:55:31,2,41.000000,255,78,0,7,,,,,,,,,,,,,,15,7,13445,,,,2,1940,,,,6,26332,,,,30,21402,,,,5,11549,,,,15,10613,,,,13,30265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,13:27:23,4,41.000000,257,80,0,4,,,,,,,,,,,,,,15,15,8589,,,,12,3626,,,,13,16876,,,,24,28500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,19:30:55,2,41.000000,260,80,0,4,,,,,,,,,,,,,,15,31,15115,,,,29,28215,,,,26,11622,,,,14,9296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,21:41:45,4,41.000000,261,80,0,6,,,,,,,,,,,,,,15,26,998,,,,21,7648,,,,8,10248,,,,27,31252,,,,16,768,,,,31,6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,10-Jan-2020,23:45:05,4,41.000000,262,,0,9,,,,,,,,,,,,,,15,27,27908,,,,1,30970,,,,26,29872,,,,8,28170,,,,10,32688,,,,11,24967,,,,18,26699,,,,16,26493,,,,22,17697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,01:45:23,4,41.000000,263,,0,9,,,,,,,,,,,,,,15,11,4626,,,,7,14411,,,,18,14980,,,,8,16944,,,,1,21185,,,,23,16553,,,,3,11326,,,,22,14230,,,,27,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,04:16:33,4,41.000000,264,,0,9,,,,,,,,,,,,,,15,22,15926,,,,3,28040,,,,8,32457,,,,11,16972,,,,1,3187,,,,7,9820,,,,28,12697,,,,30,15114,,,,23,15861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,06:16:55,2,41.000000,265,81,0,8,,,,,,,,,,,,,,15,19,24887,,,,17,13000,,,,9,6632,,,,23,17953,,,,28,10695,,,,4,8557,,,,1,32552,,,,30,26306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,08:34:43,4,41.000000,266,82,0,5,,,,,,,,,,,,,,15,7,10952,,,,6,14338,,,,2,1308,,,,13,13499,,,,5,18468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,11:12:47,4,41.000000,267,84,0,6,,,,,,,,,,,,,,15,5,27141,,,,13,1924,,,,15,11489,,,,29,22530,,,,24,678,,,,30,25436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,14:08:19,4,41.000000,268,87,0,5,,,,,,,,,,,,,,15,15,20034,,,,24,27161,,,,13,25549,,,,25,24148,,,,20,7140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,21:33:53,4,41.000000,271,89,0,8,,,,,,,,,,,,,,15,31,2628,,,,26,30104,,,,8,18516,,,,27,10286,,,,21,18889,,,,4,3950,,,,16,2061,,,,11,19265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julio Grande,11-Jan-2020,23:41:45,2,41.000000,272,,0,9,,,,,,,,,,,,,,15,27,27524,,,,26,30532,,,,16,27419,,,,1,11128,,,,11,4338,,,,10,30315,,,,22,31209,,,,8,32072,,,,18,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
