Platform ID ,Platform,Prg No.,Latitude,Lat (DD),Longitude,Lon (DD),Heading,Speed,Loc. quality,Loc. date,Altitude,Pass,Sat.,Frequency,Msg Date,Comp.,Alarm,Format name,PTT CURRENT ,BATTERY ,NB OF ,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,,,,,,,,,,,,,,,,
144321,,14230,"26Á 10' 22""N",26.17277778,"51Á 33' 59""E",51.56638889,,,1,30.12.14 18:15:27,0,224,MB,401677489.2,30.12.14 18:15:05,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,46,0,0,0,0,0,0,249,33,0,0,0,0,133,,,,,,,,,,,,,,,,,"51Á 33' 59""E","26Á 10' 22""N","51Á 33' 59""E","26Á 10' 22""N",58,3,6,0,-129,677489.2,939,5850,150,85,615
144321,,14230,"26Á 09' 16""N",26.15444444,"51Á 34' 04""E",51.56777778,,,1,30.12.14 19:02:44,0,358,MA,401677490.2,30.12.14 19:04:14,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,72,0,0,0,0,0,0,99,248,12,0,2,0,28,,,,,,,,,,,,,,,,,"51Á 34' 04""E","26Á 09' 16""N","51Á 34' 04""E","26Á 09' 16""N",58,3,6,0,-121,677490.2,604,1795,203,126,593
144321,,14230,"26Á 07' 43""N",26.12861111,"51Á 35' 25""E",51.59027778,,,1,30.12.14 21:23:40,0,358,NP,401677486.9,30.12.14 21:25:47,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,174,0,0,0,0,0,0,252,29,0,0,0,0,6,,,,,,,,,,,,,,,,,"51Á 35' 25""E","26Á 07' 43""N","51Á 35' 25""E","26Á 07' 43""N",58,3,6,0,-136,677486.9,999,2669,374,40,758
144321,,14230,"26Á 06' 01""N",26.10027778,"51Á 37' 45""E",51.62916667,,,1,30.12.14 22:58:24,0,714,NP,401677488.2,30.12.14 23:09:11,1,N,FORMAT TEMPL. 31X8-A1 ,,,,21,118,205,71,71,130,128,,,,,,,,,,,,,,,,,,,,,,,,,"51Á 37' 45""E","26Á 06' 01""N","51Á 37' 45""E","26Á 06' 01""N",58,3,12,0,-120,677488.2,561,3440,91,103,295
144321,,14230,"25Á 54' 16""N",25.90444444,"51Á 32' 59""E",51.54972222,,,0,31.12.14 22:48:58,0,625,NP,401677487.5,31.12.14 22:56:59,2,N,FORMAT TEMPL. 31X8-A1 ,,,,51,174,0,0,0,0,0,0,252,29,0,0,0,0,6,,,,,,,,,,,,,,,,,"51Á 32' 59""E","25Á 54' 16""N","51Á 32' 59""E","25Á 54' 16""N",50,3,13,0,-122,677487.5,2091,87280,50,102,2304
144321,,14230,"25Á 47' 12""N",25.78666667,"51Á 48' 03""E",51.80083333,,,0,01.01.15 06:22:01,0,474,MB,401677479.2,01.01.15 06:22:58,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,200,0,0,8,246,222,84,224,48,185,105,91,47,77,,,,,,,,,,,,,,,,,"51Á 48' 03""E","25Á 47' 12""N","51Á 48' 03""E","25Á 47' 12""N",58,2,5,0,-125,677479.2,9019,0,70,101,10303
144321,,14230,"25Á 43' 16""N",25.72111111,"51Á 52' 35""E",51.87638889,,,A,01.01.15 07:06:14,0,375,MA,401677463,01.01.15 07:11:45,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,72,0,0,0,0,0,0,99,250,12,0,0,0,20,,,,,,,,,,,,,,,,,"51Á 52' 35""E","25Á 43' 16""N","51Á 52' 35""E","25Á 43' 16""N",8,2,3,1,-119,677463,1498,9785,229,160,1259
144321,,14230,"25Á 42' 45""N",25.7125,"51Á 50' 39""E",51.84416667,,,2,01.01.15 22:36:39,0,759,NP,401677485.8,01.01.15 22:47:05,2,N,FORMAT TEMPL. 31X8-A1 ,,,,51,174,0,0,0,0,0,0,252,29,0,0,0,0,6,,,,,,,,,,,,,,,,,"51Á 50' 39""E","25Á 42' 45""N","51Á 50' 39""E","25Á 42' 45""N",50,3,13,0,-123,677485.8,460,2017,104,102,237
144321,,14230,"25Á 39' 54""N",25.665,"51Á 49' 19""E",51.82194444,,,3,02.01.15 22:30:14,0,712,NP,401677490.5,02.01.15 22:35:43,2,N,FORMAT TEMPL. 31X8-A1 ,,,,51,206,0,0,0,0,0,0,252,30,0,0,0,0,229,,,,,,,,,,,,,,,,,"51Á 49' 19""E","25Á 39' 54""N","51Á 49' 19""E","25Á 39' 54""N",50,3,15,0,-120,677490.5,222,433,114,101,153
144321,,14230,"25Á 45' 12""N",25.75333333,"51Á 51' 11""E",51.85305556,,,3,03.01.15 22:14:41,0,668,NP,401677486.2,03.01.15 22:24:43,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,238,0,0,0,0,0,0,251,30,0,0,0,0,198,,,,,,,,,,,,,,,,,"51Á 51' 11""E","25Á 45' 12""N","51Á 51' 11""E","25Á 45' 12""N",50,3,11,1,-119,677486.2,205,379,110,99,164
144321,,14230,"25Á 43' 57""N",25.7325,"51Á 52' 10""E",51.86944444,,,1,03.01.15 23:55:51,0,178,NP,401677489.3,03.01.15 23:56:03,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,104,0,0,0,0,0,0,0,10,172,248,1,0,229,,,,,,,,,,,,,,,,,"51Á 52' 10""E","25Á 43' 57""N","51Á 52' 10""E","25Á 43' 57""N",58,3,4,0,-128,677489.3,1139,7048,184,101,2066
144321,,14230,"25Á 44' 05""N",25.73472222,"51Á 51' 23""E",51.85638889,,,2,03.01.15 23:57:31,0,178,NN,401677484.1,03.01.15 23:58:16,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,174,0,0,0,0,0,0,252,29,0,0,0,0,6,,,,,,,,,,,,,,,,,"51Á 51' 23""E","25Á 44' 05""N","51Á 51' 23""E","25Á 44' 05""N",60,3,5,0,-127,677484.1,423,1377,129,116,1160
144321,,14230,"25Á 44' 24""N",25.74,"51Á 55' 29""E",51.92472222,,,0,04.01.15 06:01:44,0,267,MA,401677473.3,04.01.15 06:04:13,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,78,0,0,0,0,0,32,244,84,60,37,233,203,90,,,,,,,,,,,,,,,,,"51Á 55' 29""E","25Á 44' 24""N","51Á 55' 29""E","25Á 44' 24""N",48,3,5,0,-121,677473.3,3923,60426,254,92,1646
144321,,14230,"25Á 51' 26""N",25.85722222,"51Á 50' 47""E",51.84638889,,,3,04.01.15 22:07:54,0,759,NP,401677485.7,04.01.15 22:13:48,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,40,0,0,0,0,0,0,4,227,189,120,0,0,184,,,,,,,,,,,,,,,,,"51Á 50' 47""E","25Á 51' 26""N","51Á 50' 47""E","25Á 51' 26""N",50,3,13,0,-122,677485.7,192,304,120,83,154
144321,,14230,"25Á 50' 49""N",25.84694444,"51Á 50' 34""E",51.84277778,,,2,04.01.15 23:48:34,0,402,NN,401677485.9,04.01.15 23:51:16,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,46,0,0,0,0,8,0,244,64,0,0,0,0,154,,,,,,,,,,,,,,,,,"51Á 50' 34""E","25Á 50' 49""N","51Á 50' 34""E","25Á 50' 49""N",58,3,8,0,-134,677485.9,473,1094,204,16,671
144321,,14230,"25Á 50' 50""N",25.84722222,"51Á 50' 40""E",51.84444444,,,3,04.01.15 23:50:31,0,447,NP,401677486.8,04.01.15 23:52:01,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,72,0,0,0,0,0,0,3,247,109,2,0,0,75,,,,,,,,,,,,,,,,,"51Á 50' 40""E","25Á 50' 50""N","51Á 50' 40""E","25Á 50' 50""N",58,3,5,0,-128,677486.8,215,332,138,159,364
144321,,14230,"25Á 56' 51""N",25.9475,"51Á 47' 37""E",51.79361111,,,3,05.01.15 21:56:25,0,712,NP,401677488.9,05.01.15 22:02:21,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,46,0,0,0,0,0,0,244,64,0,0,0,0,154,,,,,,,,,,,,,,,,,"51Á 47' 37""E","25Á 56' 51""N","51Á 47' 37""E","25Á 56' 51""N",50,3,17,0,-125,677488.9,204,253,163,71,145
144321,,14230,"25Á 55' 50""N",25.93055556,"51Á 48' 15""E",51.80416667,,,3,05.01.15 23:37:23,0,669,NP,401677487.4,05.01.15 23:41:51,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,104,0,0,0,0,0,0,0,10,172,248,1,0,229,,,,,,,,,,,,,,,,,"51Á 48' 15""E","25Á 55' 50""N","51Á 48' 15""E","25Á 55' 50""N",58,3,11,0,-125,677487.4,247,292,207,59,178
144321,,14230,"25Á 54' 50""N",25.91388889,"51Á 45' 39""E",51.76083333,,,3,06.01.15 21:45:40,0,490,NP,401677492.1,06.01.15 21:48:58,1,N,FORMAT TEMPL. 31X8-A1 ,,,,51,238,0,0,0,0,0,0,251,30,0,0,0,0,198,,,,,,,,,,,,,,,,,"51Á 45' 39""E","25Á 54' 50""N","51Á 45' 39""E","25Á 54' 50""N",50,3,11,0,-126,677492.1,187,284,123,23,254
144321,,14230,"25Á 53' 29""N",25.89138889,"51Á 46' 21""E",51.7725,,,3,06.01.15 23:25:00,0,489,NP,401677491.5,06.01.15 23:32:04,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,142,0,0,0,0,0,0,252,22,82,73,41,45,165,,,,,,,,,,,,,,,,,"51Á 46' 21""E","25Á 53' 29""N","51Á 46' 21""E","25Á 53' 29""N",58,3,11,0,-123,677491.5,199,605,65,118,215
144321,,14230,"25Á 54' 28""N",25.90777778,"51Á 40' 06""E",51.66833333,,,0,07.01.15 06:03:12,0,222,MB,401677425.8,07.01.15 06:02:28,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,174,0,0,0,0,0,14,254,50,5,0,0,0,11,,,,,,,,,,,,,,,,,"51Á 40' 06""E","25Á 54' 28""N","51Á 40' 06""E","25Á 54' 28""N",48,3,5,0,-127,677425.8,9255,122977,696,123,3498
144321,,14230,"25Á 56' 46""N",25.94611111,"51Á 45' 12""E",51.75333333,,,2,07.01.15 21:34:07,0,537,NP,401677485.4,07.01.15 21:37:56,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,232,0,0,0,0,0,32,1,101,13,209,211,134,146,,,,,,,,,,,,,,,,,"51Á 45' 12""E","25Á 56' 46""N","51Á 45' 12""E","25Á 56' 46""N",50,3,10,0,-128,677485.4,257,342,192,21,287
144321,,14230,"25Á 55' 55""N",25.93194444,"51Á 45' 54""E",51.765,,,3,07.01.15 23:13:21,0,759,NP,401677485.4,07.01.15 23:19:08,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,110,0,0,0,0,0,0,253,26,13,2,0,0,104,,,,,,,,,,,,,,,,,"51Á 45' 54""E","25Á 55' 55""N","51Á 45' 54""E","25Á 55' 55""N",58,3,12,0,-121,677485.4,199,482,82,98,160
144321,,14230,"25Á 51' 29""N",25.85805556,"51Á 49' 30""E",51.825,,,2,08.01.15 23:03:57,0,712,NP,401677486.7,08.01.15 23:07:51,1,N,FORMAT TEMPL. 31X8-A1 ,,,,4,136,0,0,0,0,0,0,0,34,232,4,0,0,102,,,,,,,,,,,,,,,,,"51Á 49' 30""E","25Á 51' 29""N","51Á 49' 30""E","25Á 51' 29""N",58,3,12,0,-121,677486.7,471,2085,106,104,229
144321,,14230,"25Á 51' 29""N",25.85805556,"51Á 49' 30""E",51.825,,,2,08.01.15 23:03:57,0,712,NP,401677486.7,08.01.15 23:07:51,1,N,FORMAT TEMPL. 31X8-A1 ,"51Á 49' 30""E","25Á 51' 29""N","51Á 49' 30""E","25Á 51' 29""N",58,3,12,0,-121,677486.7,471,2085,106,104,229,,,,4,136,0,0,0,0,0,0,0,34,232,4,0,0,102,,,,,,,,,,,,,,,,
144321,,14230,"25Á 43' 41""N",25.72805556,"51Á 53' 29""E",51.89138889,,,1,09.01.15 21:11:39,0,402,NP,401677488.6,09.01.15 21:14:04,1,N,FORMAT TEMPL. 31X8-A1 ,"51Á 53' 29""E","25Á 43' 41""N","51Á 53' 29""E","25Á 43' 41""N",50,3,8,0,-133,677488.6,522,1184,230,6,697,,,,5,232,0,0,0,47,4,0,18,100,24,170,16,241,100,,,,,,,,,,,,,,,,
144321,,14230,"25Á 41' 57""N",25.69916667,"51Á 55' 43""E",51.92861111,,,0,09.01.15 22:48:04,0,802,NP,401677486.3,09.01.15 22:57:21,2,N,FORMAT TEMPL. 31X8-A1 ,"51Á 55' 43""E","25Á 41' 57""N","51Á 55' 43""E","25Á 41' 57""N",58,3,17,1,-118,677486.3,1784,87666,36,102,2049,,,,4,168,0,0,0,0,0,0,48,242,250,0,0,0,56,,,,,,,,,,,,,,,,
144321,,14230,"25Á 41' 21""N",25.68916667,"51Á 54' 59""E",51.91638889,,,2,10.01.15 22:37:31,0,713,NP,401677486.9,10.01.15 22:47:56,1,N,FORMAT TEMPL. 31X8-A1 ,"51Á 54' 59""E","25Á 41' 21""N","51Á 54' 59""E","25Á 41' 21""N",50,2,14,0,-120,677486.9,333,1742,63,101,256,,,,4,206,0,0,0,0,51,252,37,13,12,8,26,6,153,,,,,,,,,,,,,,,,
144321,,14230,"25Á 32' 19""N",25.53861111,"52Á 01' 56""E",52.03222222,,,3,11.01.15 22:26:02,0,757,NP,401677484.9,11.01.15 22:34:27,2,N,FORMAT TEMPL. 31X8-A1 ,"52Á 01' 56""E","25Á 32' 19""N","52Á 01' 56""E","25Á 32' 19""N",50,3,14,0,-120,677484.9,243,509,116,101,143,,,,4,174,0,0,0,0,0,14,254,50,5,0,0,0,11,,,,,,,,,,,,,,,,
144321,,14230,"25Á 21' 59""N",25.36638889,"52Á 07' 06""E",52.11833333,,,3,12.01.15 22:20:23,0,581,NP,401677485.1,12.01.15 22:25:36,2,N,FORMAT TEMPL. 31X8-A1 ,"52Á 07' 06""E","25Á 21' 59""N","52Á 07' 06""E","25Á 21' 59""N",50,3,14,0,-125,677485.1,247,454,133,86,136,,,,4,238,0,0,0,0,0,0,248,34,0,0,0,0,244,,,,,,,,,,,,,,,,
144321,,14230,"25Á 10' 46""N",25.17944444,"52Á 19' 20""E",52.32222222,,,3,13.01.15 22:08:59,0,670,NP,401677486.1,13.01.15 22:13:38,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 19' 20""E","25Á 10' 46""N","52Á 19' 20""E","25Á 10' 46""N",50,3,10,0,-121,677486.1,215,377,122,91,173,,,,4,238,0,0,0,0,0,0,248,34,0,0,0,0,244,,,,,,,,,,,,,,,,
144321,,14230,"25Á 10' 09""N",25.16916667,"52Á 19' 54""E",52.33166667,,,0,13.01.15 23:46:55,0,222,NN,401677490.9,13.01.15 23:48:07,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 19' 54""E","25Á 10' 09""N","52Á 19' 54""E","25Á 10' 09""N",58,3,5,0,-134,677490.9,2007,7351,547,27,1803,,,,4,136,0,0,0,128,0,0,0,75,233,0,0,0,63,,,,,,,,,,,,,,,,
144321,,14230,"25Á 09' 17""N",25.15472222,"52Á 19' 43""E",52.32861111,,,3,13.01.15 23:49:25,0,490,NP,401677486,13.01.15 23:52:34,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 19' 43""E","25Á 09' 17""N","52Á 19' 43""E","25Á 09' 17""N",50,3,9,0,-124,677486,229,343,153,4,246,,,,35,122,206,64,66,126,119,,,,,,,,,,,,,,,,,,,,,,,,
144321,,14230,"25Á 07' 54""N",25.13166667,"52Á 19' 20""E",52.32222222,,,1,14.01.15 05:59:37,0,312,MA,401677478.5,14.01.15 06:03:44,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 19' 20""E","25Á 07' 54""N","52Á 19' 20""E","25Á 07' 54""N",48,3,8,4,-113,677478.5,900,5801,139,98,419,,,,5,46,0,0,0,0,0,0,245,20,5,0,0,0,191,,,,,,,,,,,,,,,,
144321,,14230,"25Á 05' 32""N",25.09222222,"52Á 24' 39""E",52.41083333,,,2,14.01.15 21:57:49,0,493,NP,401677486.6,14.01.15 22:01:43,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 24' 39""E","25Á 05' 32""N","52Á 24' 39""E","25Á 05' 32""N",50,3,10,0,-125,677486.6,254,432,149,54,229,,,,5,174,0,0,0,0,0,90,244,39,64,47,109,205,167,,,,,,,,,,,,,,,,
144321,,14230,"25Á 03' 54""N",25.065,"52Á 25' 00""E",52.41666667,,,2,14.01.15 23:41:10,0,312,NP,401677484.8,14.01.15 23:42:39,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 25' 00""E","25Á 03' 54""N","52Á 25' 00""E","25Á 03' 54""N",58,3,5,0,-129,677484.8,472,2715,81,110,819,,,,5,46,0,0,0,11,161,233,158,43,39,176,9,119,206,,,,,,,,,,,,,,,,
144321,,14230,"25Á 04' 17""N",25.07138889,"52Á 25' 51""E",52.43083333,,,3,15.01.15 21:45:29,0,668,NP,401677488.3,15.01.15 21:51:03,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 25' 51""E","25Á 04' 17""N","52Á 25' 51""E","25Á 04' 17""N",50,3,16,0,-126,677488.3,217,247,190,44,167,,,,5,206,0,0,0,0,0,90,249,52,77,0,64,16,185,,,,,,,,,,,,,,,,
144321,,14230,"25Á 02' 23""N",25.03972222,"52Á 25' 01""E",52.41694444,,,3,15.01.15 23:28:28,0,534,NP,401677486,15.01.15 23:32:41,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 25' 01""E","25Á 02' 23""N","52Á 25' 01""E","25Á 02' 23""N",58,3,8,0,-126,677486,207,360,118,123,241,,,,5,110,0,0,0,0,0,0,251,8,0,0,0,0,138,,,,,,,,,,,,,,,,
144321,,14230,"25Á 03' 14""N",25.05388889,"52Á 21' 03""E",52.35083333,,,3,16.01.15 21:33:19,0,489,NP,401677488.9,16.01.15 21:36:56,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 21' 03""E","25Á 03' 14""N","52Á 21' 03""E","25Á 03' 14""N",50,3,9,0,-131,677488.9,226,371,137,173,333,,,,5,168,0,0,0,0,0,0,2,248,110,0,0,0,235,,,,,,,,,,,,,,,,
144321,,14230,"25Á 01' 18""N",25.02166667,"52Á 19' 36""E",52.32666667,,,3,16.01.15 23:11:52,0,756,NP,401677488.3,16.01.15 23:19:17,2,N,FORMAT TEMPL. 31X8-A1 ,"52Á 19' 36""E","25Á 01' 18""N","52Á 19' 36""E","25Á 01' 18""N",58,3,13,0,-121,677488.3,186,507,68,104,180,,,,5,78,0,0,0,0,0,115,251,15,0,0,0,0,48,,,,,,,,,,,,,,,,
144321,,14230,"25Á 00' 08""N",25.00222222,"52Á 13' 35""E",52.22638889,,,2,17.01.15 21:24:10,0,357,NP,401677486.4,17.01.15 21:25:52,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 13' 35""E","25Á 00' 08""N","52Á 13' 35""E","25Á 00' 08""N",50,3,7,0,-131,677486.4,468,896,244,13,620,,,,5,174,0,0,0,0,0,90,244,47,1,0,0,0,207,,,,,,,,,,,,,,,,
144321,,14230,"24Á 59' 14""N",24.98722222,"52Á 13' 22""E",52.22277778,,,3,17.01.15 23:06:19,0,490,NP,401677485.4,17.01.15 23:10:25,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 13' 22""E","24Á 59' 14""N","52Á 13' 22""E","24Á 59' 14""N",58,3,12,0,-120,677485.4,233,972,56,109,242,,,,5,110,0,0,0,0,0,0,251,8,0,0,0,0,138,,,,,,,,,,,,,,,,
144321,,14230,"24Á 57' 14""N",24.95388889,"52Á 11' 22""E",52.18944444,,,1,18.01.15 21:13:21,0,311,NP,401677481.4,18.01.15 21:14:43,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 11' 22""E","24Á 57' 14""N","52Á 11' 22""E","24Á 57' 14""N",50,3,6,0,-132,677481.4,1032,3540,300,36,1197,,,,5,200,0,0,0,0,0,0,0,60,249,0,0,39,28,,,,,,,,,,,,,,,,
144321,,14230,"24Á 55' 53""N",24.93138889,"52Á 13' 23""E",52.22305556,,,1,18.01.15 22:49:08,0,713,NP,401677484.6,18.01.15 22:57:54,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 13' 23""E","24Á 55' 53""N","52Á 13' 23""E","24Á 55' 53""N",58,3,13,0,-122,677484.6,1004,18439,54,102,851,,,,6,44,0,0,0,0,0,0,0,5,34,19,22,229,157,,,,,,,,,,,,,,,,
144321,,14230,"24Á 58' 39""N",24.9775,"52Á 05' 29""E",52.09138889,,,0,19.01.15 05:59:35,0,135,MA,401677471,19.01.15 06:00:43,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 05' 29""E","24Á 58' 39""N","52Á 05' 29""E","24Á 58' 39""N",48,2,4,0,-123,677471,33140,309692,3546,127,5300,,,,5,200,0,0,0,0,0,0,0,60,249,0,0,0,254,,,,,,,,,,,,,,,,
144321,,14230,"24Á 48' 29""N",24.80805556,"52Á 21' 01""E",52.35027778,,,1,19.01.15 22:38:49,0,580,NP,401677484.9,19.01.15 22:47:45,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 21' 01""E","24Á 48' 29""N","52Á 21' 01""E","24Á 48' 29""N",50,3,12,0,-121,677484.9,522,2357,115,100,266,,,,6,104,0,0,0,0,0,0,10,56,243,0,0,0,93,,,,,,,,,,,,,,,,
144321,,14230,"24Á 47' 50""N",24.79722222,"52Á 28' 38""E",52.47722222,,,3,20.01.15 22:30:38,0,717,NP,401677483.9,20.01.15 22:37:21,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 28' 38""E","24Á 47' 50""N","52Á 28' 38""E","24Á 47' 50""N",50,3,11,0,-123,677483.9,192,451,81,100,184,,,,6,136,0,0,0,0,0,65,32,33,142,2,26,53,23,,,,,,,,,,,,,,,,
144321,,14230,"24Á 44' 04""N",24.73444444,"52Á 30' 22""E",52.50611111,,,B,21.01.15 06:04:48,0,45,MB,401677472.1,21.01.15 06:04:26,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 30' 22""E","24Á 44' 04""N","52Á 30' 22""E","24Á 44' 04""N",8,3,2,0,-126,677472.1,5238,42810,640,90,5837,,,,2,136,0,0,1,2,128,0,16,40,230,0,0,0,100,,,,,,,,,,,,,,,,
144321,,14230,"24Á 42' 09""N",24.7025,"52Á 34' 26""E",52.57388889,,,3,21.01.15 22:15:37,0,626,NP,401677484.7,21.01.15 22:26:03,2,N,FORMAT TEMPL. 31X8-A1 ,"52Á 34' 26""E","24Á 42' 09""N","52Á 34' 26""E","24Á 42' 09""N",50,3,14,0,-121,677484.7,192,344,106,87,133,,,,6,142,0,0,0,0,0,0,245,37,12,0,0,0,70,,,,,,,,,,,,,,,,
144321,,14230,"24Á 41' 11""N",24.68638889,"52Á 33' 30""E",52.55833333,,,2,21.01.15 23:55:46,0,356,NN,401677484.4,21.01.15 23:58:13,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 33' 30""E","24Á 41' 11""N","52Á 33' 30""E","24Á 41' 11""N",58,3,7,0,-133,677484.4,436,1132,168,19,739,,,,6,46,0,0,0,0,0,239,156,12,8,3,6,9,27,,,,,,,,,,,,,,,,
144321,,14230,"24Á 40' 35""N",24.67638889,"52Á 30' 38""E",52.51055556,,,3,22.01.15 22:09:44,0,578,NP,401677490,22.01.15 22:13:11,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 30' 38""E","24Á 40' 35""N","52Á 30' 38""E","24Á 40' 35""N",50,3,11,0,-127,677490,182,212,155,60,163,,,,6,136,0,0,0,0,0,0,0,40,230,0,0,0,100,,,,,,,,,,,,,,,,
144321,,14230,"24Á 40' 08""N",24.66888889,"52Á 29' 43""E",52.49527778,,,B,22.01.15 23:43:40,0,267,NN,401677488.9,22.01.15 23:41:27,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 29' 43""E","24Á 40' 08""N","52Á 29' 43""E","24Á 40' 08""N",8,3,2,0,-136,677488.9,1055,5044,220,175,2579,,,,44,132,203,63,49,138,79,,,,,,,,,,,,,,,,,,,,,,,,
144321,,14230,"24Á 40' 22""N",24.67277778,"52Á 30' 03""E",52.50083333,,,3,22.01.15 23:51:37,0,534,NP,401677489.6,22.01.15 23:54:48,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 30' 03""E","24Á 40' 22""N","52Á 30' 03""E","24Á 40' 22""N",50,3,11,0,-126,677489.6,235,399,138,135,237,,,,6,40,0,0,0,0,0,0,0,5,34,19,22,229,157,,,,,,,,,,,,,,,,
144321,,14230,"24Á 42' 52""N",24.71444444,"52Á 31' 03""E",52.5175,,,3,23.01.15 21:57:57,0,534,NP,401677490.7,23.01.15 22:01:18,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 31' 03""E","24Á 42' 52""N","52Á 31' 03""E","24Á 42' 52""N",50,3,11,0,-127,677490.7,197,277,139,39,223,,,,6,136,0,0,0,0,0,0,0,40,230,0,0,0,100,,,,,,,,,,,,,,,,
144321,,14230,"24Á 42' 47""N",24.71305556,"52Á 31' 04""E",52.51777778,,,3,23.01.15 23:39:36,0,579,NP,401677490.9,23.01.15 23:43:39,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 31' 04""E","24Á 42' 47""N","52Á 31' 04""E","24Á 42' 47""N",58,3,12,0,-124,677490.9,215,272,169,132,180,,,,6,46,0,0,0,0,0,239,156,12,8,3,6,9,27,,,,,,,,,,,,,,,,
144321,,14230,"24Á 43' 08""N",24.71888889,"52Á 27' 54""E",52.465,,,3,24.01.15 21:47:04,0,579,NP,401677489.1,24.01.15 21:50:54,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 27' 54""E","24Á 43' 08""N","52Á 27' 54""E","24Á 43' 08""N",50,3,8,0,-129,677489.1,200,255,156,137,324,,,,46,124,202,78,74,138,94,,,,,,,,,,,,,,,,,,,,,,,,
144321,,14230,"24Á 42' 57""N",24.71583333,"52Á 27' 59""E",52.46638889,,,3,24.01.15 23:25:28,0,490,NP,401677490,24.01.15 23:31:47,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 27' 59""E","24Á 42' 57""N","52Á 27' 59""E","24Á 42' 57""N",58,3,11,0,-125,677490,184,333,101,130,171,,,,6,238,0,0,0,249,199,22,44,44,33,0,0,0,189,,,,,,,,,,,,,,,,
144321,,14230,"24Á 36' 15""N",24.60416667,"52Á 29' 25""E",52.49027778,,,B,25.01.15 21:33:18,0,318,NP,401677500.5,25.01.15 21:33:18,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 29' 25""E","24Á 36' 15""N","52Á 29' 25""E","24Á 36' 15""N",0,3,2,0,-138,677500.5,2227,45711,108,32,6284,,,,6,232,2,0,0,0,0,0,0,15,55,74,55,233,98,,,,,,,,,,,,,,,,
144321,,14230,"24Á 33' 10""N",24.55277778,"52Á 28' 55""E",52.48194444,,,3,25.01.15 23:13:17,0,625,NP,401677487.3,25.01.15 23:21:06,1,N,FORMAT TEMPL. 31X8-A1 ,"52Á 28' 55""E","24Á 33' 10""N","52Á 28' 55""E","24Á 33' 10""N",58,3,13,0,-121,677487.3,184,382,88,109,148,,,,7,8,0,0,0,0,0,0,0,25,158,139,217,180,34,,,,,,,,,,,,,,,,
