,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
Green,13-Apr-2017,13:00:52,1,16.000000,244,751,0,4,,,,,,,,,,,,,,15,25,25058,,,,32,5925,,,,10,22951,,,,31,21942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,14-Apr-2017,22:48:00,1,16.000000,249,,0,9,,,,,,,,,,,,,,15,1,20260,,,,7,16491,,,,17,5383,,,,11,23572,,,,28,5729,,,,19,14260,,,,22,4180,,,,30,32067,,,,3,6303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,17-Apr-2017,01:23:53,2,16.000000,256,786,0,5,,,,,,,,,,,,,,15,28,14270,,,,17,24474,,,,19,6634,,,,6,30564,,,,2,24222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,17-Apr-2017,21:51:31,1,16.000000,259,793,0,5,,,,,,,,,,,,,,15,17,23431,,,,30,26658,,,,7,22217,,,,11,24800,,,,8,29326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,18-Apr-2017,19:13:16,1,17.000000,262,803,0,6,,,,,,,,,,,,,,15,27,27912,,,,7,16401,,,,9,8710,,,,23,6107,,,,8,30104,,,,28,23754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,21-Apr-2017,06:52:01,1,17.000000,270,838,0,4,,,,,,,,,,,,,,15,29,7223,,,,20,12427,,,,5,21917,,,,15,6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,24-Apr-2017,12:53:58,1,17.000000,281,874,0,6,,,,,,,,,,,,,,15,32,6352,,,,25,4262,,,,10,27616,,,,31,16104,,,,14,14336,,,,18,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,27-Apr-2017,00:01:29,1,17.000000,290,887,0,6,,,,,,,,,,,,,,15,17,14003,,,,19,5563,,,,6,25878,,,,28,28497,,,,3,1043,,,,30,10960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,27-Apr-2017,22:00:58,1,17.000000,293,897,0,4,,,,,,,,,,,,,,15,1,19596,,,,28,28738,,,,11,15267,,,,7,8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,01-May-2017,16:31:52,1,17.000000,305,,0,9,,,,,,,,,,,,,,15,23,22652,,,,27,11150,,,,9,4364,,,,31,5007,,,,3,23289,,,,16,21290,,,,4,3602,,,,26,2276,,,,22,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,06-May-2017,21:21:23,1,18.000000,322,1010,0,7,,,,,,,,,,,,,,15,1,28049,,,,17,24805,,,,11,27534,,,,7,22986,,,,30,10632,,,,19,3846,,,,3,28294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Green,07-May-2017,18:54:47,1,18.000000,325,1020,0,8,,,,,,,,,,,,,,15,8,482,,,,7,7300,,,,9,20593,,,,30,1268,,,,1,14729,,,,27,25906,,,,23,26851,,,,28,19843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
